Wave,TAU_spectrpol_S,TAU_spectrpol_P,TAU_spectrpol,TAU_spectr,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
711.6,0.06289,0.089368,0.069793,0.092964,0.97791,0.97791,0.97791,0.26143,0.33843,0.27851,0.90347,0.99174,0.94117,0.92714,0.88468,0.092964,0.0,0.0,5e-06,5.65e-20,3.1,3.1
712.0,0.054041,0.077373,0.060081,0.080026,0.97795,0.97795,0.97795,0.22428,0.29325,0.23963,0.90497,0.99094,0.94167,0.92724,0.8846,0.080026,0.0,0.0,5e-06,5.65e-20,3.1,3.1
712.4,0.045157,0.065389,0.050351,0.067066,0.97799,0.97799,0.97799,0.18712,0.24806,0.20074,0.90647,0.99014,0.94217,0.92735,0.88452,0.067066,0.0,0.0,5e-06,5.65e-20,3.1,3.1
712.8,0.13042,0.17125,0.14136,0.18828,0.97803,0.97803,0.97803,0.5396,0.65028,0.56334,0.90796,0.98935,0.94267,0.92745,0.88444,0.18828,0.0,0.0,5e-06,5.65e-20,3.1,3.1
713.2,0.13548,0.17786,0.14677,0.19548,0.97807,0.97807,0.97807,0.55969,0.67598,0.58463,0.90946,0.98855,0.94317,0.92755,0.88436,0.19548,0.0,0.0,5e-06,5.65e-20,3.1,3.1
713.6,0.14057,0.18446,0.15218,0.2027,0.97811,0.97811,0.97811,0.57978,0.70167,0.60592,0.91096,0.98775,0.94367,0.92765,0.88428,0.2027,0.0,0.0,5e-06,5.65e-20,3.1,3.1
714.0,0.14567,0.19105,0.15761,0.20992,0.97815,0.97815,0.97815,0.59987,0.72736,0.62721,0.91245,0.98695,0.94417,0.92776,0.8842,0.20992,0.0,0.0,5e-06,5.65e-20,3.1,3.1
714.4,0.15061,0.19781,0.16299,0.2171,0.97819,0.97819,0.97819,0.61996,0.75305,0.6485,0.91286,0.98701,0.94442,0.92786,0.88412,0.2171,0.0,0.0,5e-06,5.65e-20,3.1,3.1
714.8,0.15537,0.20474,0.16834,0.22422,0.97823,0.97823,0.97823,0.64005,0.77874,0.66979,0.91217,0.98793,0.94443,0.92796,0.88404,0.22422,0.0,0.0,5e-06,5.65e-20,3.1,3.1
715.2,0.15574,0.20608,0.16897,0.22506,0.97827,0.97827,0.97827,0.64202,0.7831,0.67229,0.91148,0.98885,0.94443,0.92807,0.88392,0.22506,0.0,0.0,5e-06,5.65e-20,3.1,3.1
715.6,0.15286,0.20328,0.16612,0.22126,0.97831,0.97831,0.97831,0.6306,0.77169,0.66089,0.91079,0.98977,0.94444,0.92817,0.88376,0.22126,0.0,0.0,5e-06,5.65e-20,3.1,3.1
716.0,0.14999,0.20048,0.16327,0.21746,0.97835,0.97835,0.97835,0.61918,0.76028,0.64949,0.91011,0.99069,0.94444,0.92827,0.8836,0.21746,0.0,0.0,5e-06,5.65e-20,3.1,3.1
716.4,0.14715,0.1977,0.16044,0.21369,0.97839,0.97839,0.97839,0.60776,0.74887,0.63809,0.90942,0.99161,0.94445,0.92838,0.88344,0.21369,0.0,0.0,5e-06,5.65e-20,3.1,3.1
716.8,0.14431,0.19491,0.15761,0.20992,0.97843,0.97843,0.97843,0.59634,0.73745,0.62669,0.90873,0.99253,0.94445,0.92848,0.8832800000000001,0.20992,0.0,0.0,5e-06,5.65e-20,3.1,3.1
717.2,0.14147,0.19212,0.15478,0.20615,0.97847,0.97847,0.97847,0.58492,0.72604,0.61529,0.90804,0.99345,0.94446,0.92859,0.88312,0.20615,0.0,0.0,5e-06,5.65e-20,3.1,3.1
717.6,0.13418,0.18325,0.14707,0.19588,0.97851,0.97851,0.97851,0.55533,0.69215,0.58482,0.90692,0.99374,0.94395,0.92869,0.88296,0.19588,0.0,0.0,5e-06,5.65e-20,3.1,3.1
718.0,0.12542,0.17234,0.13774,0.18345,0.97855,0.97855,0.97855,0.5197,0.65076,0.54798,0.90565,0.99383,0.94327,0.9288,0.8828,0.18345,0.0,0.0,5e-06,5.65e-20,3.1,3.1
718.4,0.11671,0.16146,0.12845,0.17107,0.97858,0.97858,0.97858,0.48407,0.60937,0.51115,0.90438,0.99391,0.94259,0.9289,0.88264,0.17107,0.0,0.0,5e-06,5.65e-20,3.1,3.1
718.8,0.10801,0.15057,0.11915,0.1587,0.97862,0.97862,0.97862,0.44843,0.56798,0.47432,0.90311,0.994,0.94191,0.92901,0.88248,0.1587,0.0,0.0,5e-06,5.65e-20,3.1,3.1
719.2,0.099325,0.13966,0.10986,0.14632,0.97865,0.97865,0.97865,0.4128,0.52659,0.43748,0.90184,0.99408,0.94123,0.92911,0.88232,0.14632,0.0,0.0,5e-06,5.65e-20,3.1,3.1
719.6,0.090651,0.12874,0.10057,0.13394,0.97869,0.97869,0.97869,0.37716,0.4852,0.40065,0.90057,0.99417,0.94055,0.92922,0.8821599999999999,0.13394,0.0,0.0,5e-06,5.65e-20,3.1,3.1
720.0,0.081891,0.11702,0.091038,0.12125,0.97872,0.97872,0.97872,0.34109,0.44087,0.36283,0.8993,0.99425,0.93987,0.92932,0.882,0.12125,0.0,0.0,5e-06,5.65e-20,3.1,3.1
720.4,0.073157,0.10527,0.081513,0.10856,0.97875,0.97875,0.97875,0.305,0.39638,0.32495,0.89803,0.99434,0.93919,0.92942,0.88192,0.10856,0.0,0.0,5e-06,5.65e-20,3.1,3.1
720.8,0.064557,0.093494,0.072058,0.095968,0.97878,0.97878,0.97878,0.26891,0.3519,0.28707,0.8984,0.99427,0.93937,0.92953,0.8818400000000001,0.095968,0.0,0.0,5e-06,5.65e-20,3.1,3.1
721.2,0.056045,0.081697,0.062651,0.083438,0.97881,0.97881,0.97881,0.23282,0.30741,0.24919,0.90041,0.99406,0.94041,0.92963,0.88176,0.083438,0.0,0.0,5e-06,5.65e-20,3.1,3.1
721.6,0.047488,0.069897,0.053215,0.070871,0.97884,0.97884,0.97884,0.19673,0.26293,0.21131,0.90242,0.99384,0.94145,0.92974,0.88168,0.070871,0.0,0.0,5e-06,5.65e-20,3.1,3.1
722.0,0.12845,0.17168,0.13999,0.18643,0.97887,0.97887,0.97887,0.53067,0.64559,0.55498,0.90443,0.99363,0.94248,0.92984,0.8816,0.18643,0.0,0.0,5e-06,5.65e-20,3.1,3.1
722.4,0.1336,0.1785,0.14551,0.19379,0.97889,0.97889,0.97889,0.55045,0.67107,0.57597,0.90644,0.99341,0.94352,0.92995,0.88152,0.19379,0.0,0.0,5e-06,5.65e-20,3.1,3.1
722.8,0.13877,0.18533,0.15105,0.20117,0.97892,0.97892,0.97892,0.57024,0.69655,0.59696,0.90845,0.99319,0.94456,0.93005,0.88144,0.20117,0.0,0.0,5e-06,5.65e-20,3.1,3.1
723.2,0.144,0.19218,0.15663,0.2086,0.97894,0.97894,0.97894,0.59002,0.72202,0.61795,0.91046,0.99298,0.9456,0.93016,0.88136,0.2086,0.0,0.0,5e-06,5.65e-20,3.1,3.1
723.6,0.14903,0.19914,0.16214,0.21593,0.97897,0.97897,0.97897,0.60981,0.7475,0.63894,0.91101,0.99312,0.94597,0.93026,0.88128,0.21593,0.0,0.0,5e-06,5.65e-20,3.1,3.1
724.0,0.15383,0.20619,0.16754,0.22312,0.97899,0.97899,0.97899,0.62959,0.77298,0.65993,0.91012,0.99361,0.94568,0.93037,0.8812,0.22312,0.0,0.0,5e-06,5.65e-20,3.1,3.1
724.4,0.15749,0.21175,0.17171,0.22867,0.97902,0.97902,0.97902,0.64476,0.79292,0.6761,0.90923,0.9941,0.94539,0.93047,0.88112,0.22867,0.0,0.0,5e-06,5.65e-20,3.1,3.1
724.8,0.15475,0.20894,0.16895,0.225,0.97904,0.97904,0.97904,0.63373,0.78145,0.665,0.90834,0.99459,0.9451,0.93057,0.88104,0.225,0.0,0.0,5e-06,5.65e-20,3.1,3.1
725.2,0.15201,0.20611,0.16619,0.22132,0.97907,0.97907,0.97907,0.62271,0.76998,0.6539,0.90745,0.99508,0.94481,0.93068,0.88096,0.22132,0.0,0.0,5e-06,5.65e-20,3.1,3.1
725.6,0.14926,0.20326,0.16342,0.21763,0.97909,0.97909,0.97909,0.61168,0.75852,0.6428,0.90656,0.99557,0.94452,0.93078,0.88088,0.21763,0.0,0.0,5e-06,5.65e-20,3.1,3.1
726.0,0.14652,0.20041,0.16065,0.21394,0.97912,0.97912,0.97912,0.60066,0.74705,0.63169,0.90567,0.99606,0.94422,0.93089,0.8808,0.21394,0.0,0.0,5e-06,5.65e-20,3.1,3.1
726.4,0.14378,0.19757,0.15788,0.21025,0.97914,0.97914,0.97914,0.58964,0.73558,0.62059,0.90478,0.99655,0.94393,0.93099,0.8807200000000001,0.21025,0.0,0.0,5e-06,5.65e-20,3.1,3.1
726.8,0.14005,0.19336,0.15402,0.20511,0.97917,0.97917,0.97917,0.57452,0.71908,0.6052,0.90389,0.99704,0.94364,0.9311,0.88064,0.20511,0.0,0.0,5e-06,5.65e-20,3.1,3.1
727.2,0.13154,0.18261,0.14491,0.19297,0.9792,0.9792,0.9792,0.54011,0.67888,0.5696,0.90247,0.9968,0.94273,0.9312,0.88056,0.19297,0.0,0.0,5e-06,5.65e-20,3.1,3.1
727.6,0.12303,0.17185,0.1358,0.18084,0.97922,0.97922,0.97922,0.5057,0.63867,0.53401,0.90105,0.99655,0.94183,0.93131,0.88048,0.18084,0.0,0.0,5e-06,5.65e-20,3.1,3.1
728.0,0.11454,0.16108,0.12669,0.16871,0.97925,0.97925,0.97925,0.47129,0.59846,0.49841,0.89963,0.99631,0.94092,0.93141,0.8804,0.16871,0.0,0.0,5e-06,5.65e-20,3.1,3.1
728.4,0.10606,0.15029,0.11758,0.15658,0.97928,0.97928,0.97928,0.43689,0.55825,0.46281,0.89821,0.99607,0.94002,0.93152,0.88032,0.15658,0.0,0.0,5e-06,5.65e-20,3.1,3.1
728.8,0.097598,0.1395,0.10849,0.14447,0.97931,0.97931,0.97931,0.40248,0.51805,0.42722,0.89679,0.99582,0.93911,0.93162,0.88024,0.14447,0.0,0.0,5e-06,5.65e-20,3.1,3.1
729.2,0.08912,0.12852,0.099332,0.13228,0.97934,0.97934,0.97934,0.36793,0.47718,0.39137,0.89537,0.99558,0.93821,0.93172,0.8801599999999999,0.13228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
729.6,0.080526,0.11682,0.089929,0.11975,0.97937,0.97937,0.97937,0.33284,0.43369,0.35452,0.89395,0.99534,0.9373,0.93183,0.88008,0.11975,0.0,0.0,5e-06,5.65e-20,3.1,3.1
730.0,0.071952,0.10513,0.080537,0.10725,0.9794,0.9794,0.9794,0.29775,0.3902,0.31766,0.89253,0.99509,0.9364,0.93193,0.88,0.10725,0.0,0.0,5e-06,5.65e-20,3.1,3.1
730.4,0.063462,0.093433,0.071197,0.094807,0.97944,0.97944,0.97944,0.26265,0.3467,0.28081,0.89211,0.99501,0.93612,0.93204,0.8798400000000001,0.094807,0.0,0.0,5e-06,5.65e-20,3.1,3.1
730.8,0.055159,0.081774,0.06198,0.082534,0.97947,0.97947,0.97947,0.22756,0.30321,0.24396,0.89466,0.99542,0.93774,0.93214,0.87968,0.082534,0.0,0.0,5e-06,5.65e-20,3.1,3.1
731.2,0.046807,0.070104,0.052731,0.070217,0.97951,0.97951,0.97951,0.19247,0.25972,0.2071,0.89721,0.99583,0.93935,0.93225,0.87952,0.070217,0.0,0.0,5e-06,5.65e-20,3.1,3.1
731.6,0.12925,0.17584,0.14163,0.18859,0.97955,0.97955,0.97955,0.52966,0.65081,0.55497,0.89976,0.99624,0.94096,0.93235,0.87936,0.18859,0.0,0.0,5e-06,5.65e-20,3.1,3.1
732.0,0.13465,0.18304,0.14744,0.19632,0.97959,0.97959,0.97959,0.54992,0.67679,0.57642,0.90231,0.99665,0.94258,0.93246,0.8792,0.19632,0.0,0.0,5e-06,5.65e-20,3.1,3.1
732.4,0.14005,0.19021,0.15324,0.20405,0.97963,0.97963,0.97963,0.57018,0.70278,0.59788,0.90486,0.99706,0.94419,0.93256,0.87904,0.20405,0.0,0.0,5e-06,5.65e-20,3.1,3.1
732.8,0.14549,0.1974,0.15907,0.21181,0.97967,0.97967,0.97967,0.59044,0.72876,0.61933,0.90741,0.99747,0.9458,0.93266,0.87888,0.21181,0.0,0.0,5e-06,5.65e-20,3.1,3.1
733.2,0.15066,0.20456,0.16472,0.21934,0.97971,0.97971,0.97971,0.6107,0.75475,0.64078,0.90812,0.99773,0.94632,0.93277,0.87872,0.21934,0.0,0.0,5e-06,5.65e-20,3.1,3.1
733.6,0.15552,0.21171,0.1702,0.22663,0.97975,0.97975,0.97975,0.63096,0.78073,0.66223,0.90699,0.99785,0.94573,0.93287,0.87856,0.22663,0.0,0.0,5e-06,5.65e-20,3.1,3.1
734.0,0.15959,0.21783,0.17482,0.23278,0.9798,0.9798,0.9798,0.64805,0.80293,0.68039,0.90586,0.99796,0.94514,0.93298,0.8784,0.23278,0.0,0.0,5e-06,5.65e-20,3.1,3.1
734.4,0.15664,0.21472,0.17182,0.22879,0.97984,0.97984,0.97984,0.6366,0.79105,0.66888,0.90472,0.99808,0.94455,0.93308,0.87824,0.22879,0.0,0.0,5e-06,5.65e-20,3.1,3.1
734.8,0.15369,0.21161,0.16883,0.22481,0.97989,0.97989,0.97989,0.62516,0.77916,0.65736,0.90359,0.9982,0.94396,0.93319,0.87808,0.22481,0.0,0.0,5e-06,5.65e-20,3.1,3.1
735.2,0.15076,0.2085,0.16584,0.22083,0.97993,0.97993,0.97993,0.61372,0.76727,0.64585,0.90246,0.99832,0.94337,0.93329,0.87796,0.22083,0.0,0.0,5e-06,5.65e-20,3.1,3.1
735.6,0.14783,0.20538,0.16286,0.21685,0.97998,0.97998,0.97998,0.60228,0.75539,0.63434,0.90133,0.99843,0.94279,0.9334,0.87788,0.21685,0.0,0.0,5e-06,5.65e-20,3.1,3.1
736.0,0.1449,0.20227,0.15988,0.21288,0.98002,0.98002,0.98002,0.59083,0.7435,0.62283,0.90019,0.99855,0.9422,0.9335,0.8778,0.21288,0.0,0.0,5e-06,5.65e-20,3.1,3.1
736.4,0.14198,0.19914,0.15689,0.2089,0.98007,0.98007,0.98007,0.57939,0.73161,0.61132,0.89906,0.99867,0.94161,0.93361,0.8777200000000001,0.2089,0.0,0.0,5e-06,5.65e-20,3.1,3.1
736.8,0.13392,0.18883,0.14823,0.19736,0.98011,0.98011,0.98011,0.5472,0.69379,0.57799,0.89752,0.99815,0.94051,0.93371,0.87764,0.19736,0.0,0.0,5e-06,5.65e-20,3.1,3.1
737.2,0.1256,0.17814,0.13928,0.18545,0.98016,0.98016,0.98016,0.51392,0.6546,0.54351,0.89597,0.99762,0.93942,0.93381,0.87756,0.18545,0.0,0.0,5e-06,5.65e-20,3.1,3.1
737.6,0.11731,0.16744,0.13034,0.17355,0.98021,0.98021,0.98021,0.48064,0.6154,0.50904,0.89443,0.9971,0.93832,0.93392,0.87748,0.17355,0.0,0.0,5e-06,5.65e-20,3.1,3.1
738.0,0.10904,0.15676,0.12141,0.16166,0.98025,0.98025,0.98025,0.44736,0.57621,0.47456,0.89288,0.99658,0.93723,0.93402,0.8774,0.16166,0.0,0.0,5e-06,5.65e-20,3.1,3.1
738.4,0.1008,0.14609,0.11252,0.14982,0.9803,0.9803,0.9803,0.41408,0.53702,0.44009,0.89134,0.99605,0.93613,0.93413,0.87732,0.14982,0.0,0.0,5e-06,5.65e-20,3.1,3.1
738.8,0.092588,0.13543,0.10364,0.13799,0.98034,0.98034,0.98034,0.3808,0.49783,0.40561,0.88979,0.99553,0.93504,0.93423,0.87724,0.13799,0.0,0.0,5e-06,5.65e-20,3.1,3.1
739.2,0.084216,0.12397,0.094458,0.12577,0.98039,0.98039,0.98039,0.34681,0.45574,0.36995,0.88825,0.99501,0.93394,0.93434,0.8771599999999999,0.12577,0.0,0.0,5e-06,5.65e-20,3.1,3.1
739.6,0.075817,0.11231,0.08521,0.11345,0.98043,0.98043,0.98043,0.31264,0.41294,0.33399,0.8867,0.99448,0.93285,0.93444,0.87708,0.11345,0.0,0.0,5e-06,5.65e-20,3.1,3.1
740.0,0.067441,0.10066,0.075976,0.10116,0.98048,0.98048,0.98048,0.27847,0.37013,0.29803,0.88516,0.99396,0.93175,0.93455,0.877,0.10116,0.0,0.0,5e-06,5.65e-20,3.1,3.1
740.4,0.059319,0.089107,0.066932,0.089116,0.98052,0.98052,0.98052,0.24431,0.32733,0.26207,0.88712,0.99462,0.93314,0.93465,0.8768400000000001,0.089116,0.0,0.0,5e-06,5.65e-20,3.1,3.1
740.8,0.051222,0.077563,0.057906,0.077097,0.98056,0.98056,0.98056,0.21014,0.28452,0.22611,0.89026,0.99568,0.93536,0.93476,0.87668,0.077097,0.0,0.0,5e-06,5.65e-20,3.1,3.1
741.2,0.04306,0.065987,0.048829,0.065012,0.98061,0.98061,0.98061,0.17597,0.24171,0.19015,0.89341,0.99674,0.93759,0.93486,0.87652,0.065012,0.0,0.0,5e-06,5.65e-20,3.1,3.1
741.6,0.13161,0.18134,0.14473,0.19269,0.98065,0.98065,0.98065,0.53578,0.66331,0.56205,0.89654,0.99779,0.93981,0.93496,0.87636,0.19269,0.0,0.0,5e-06,5.65e-20,3.1,3.1
742.0,0.13701,0.18869,0.15056,0.20046,0.98069,0.98069,0.98069,0.55561,0.68923,0.58314,0.89968,0.99885,0.94202,0.93507,0.8762,0.20046,0.0,0.0,5e-06,5.65e-20,3.1,3.1
742.4,0.14243,0.19604,0.15641,0.20825,0.98073,0.98073,0.98073,0.57545,0.71514,0.60422,0.90282,0.99991,0.94424,0.93517,0.87604,0.20825,0.0,0.0,5e-06,5.65e-20,3.1,3.1
742.8,0.14771,0.20335,0.16216,0.2159,0.98077,0.98077,0.98077,0.59529,0.74106,0.6253,0.90486,1.0007,0.94571,0.93528,0.87588,0.2159,0.0,0.0,5e-06,5.65e-20,3.1,3.1
743.2,0.15246,0.21049,0.16754,0.22306,0.98081,0.98081,0.98081,0.61513,0.76697,0.64638,0.90358,1.0005,0.94492,0.93538,0.8757199999999999,0.22306,0.0,0.0,5e-06,5.65e-20,3.1,3.1
743.6,0.15721,0.21764,0.17292,0.23022,0.98084,0.98084,0.98084,0.63497,0.79288,0.66746,0.9023,1.0003,0.94413,0.93549,0.87556,0.23022,0.0,0.0,5e-06,5.65e-20,3.1,3.1
744.0,0.15906,0.22096,0.17515,0.23318,0.98088,0.98088,0.98088,0.64313,0.80485,0.67641,0.90103,1.0002,0.94334,0.93559,0.8754,0.23318,0.0,0.0,5e-06,5.65e-20,3.1,3.1
744.4,0.15609,0.21789,0.17213,0.22917,0.98091,0.98091,0.98091,0.63183,0.79355,0.66513,0.89975,1.0,0.94255,0.9357,0.87524,0.22917,0.0,0.0,5e-06,5.65e-20,3.1,3.1
744.8,0.15312,0.21482,0.16912,0.22516,0.98095,0.98095,0.98095,0.62052,0.78226,0.65385,0.89847,0.99985,0.94176,0.9358,0.87508,0.22516,0.0,0.0,5e-06,5.65e-20,3.1,3.1
745.2,0.15014,0.21171,0.16609,0.22113,0.98098,0.98098,0.98098,0.60922,0.77097,0.64257,0.89719,0.99969,0.94097,0.93591,0.87492,0.22113,0.0,0.0,5e-06,5.65e-20,3.1,3.1
745.6,0.14715,0.20858,0.16304,0.21706,0.98101,0.98101,0.98101,0.59791,0.75967,0.63129,0.89592,0.99953,0.94018,0.93601,0.87476,0.21706,0.0,0.0,5e-06,5.65e-20,3.1,3.1
746.0,0.14416,0.20545,0.16,0.21301,0.98104,0.98104,0.98104,0.58661,0.74838,0.62002,0.89464,0.99937,0.93939,0.93611,0.8746,0.21301,0.0,0.0,5e-06,5.65e-20,3.1,3.1
746.4,0.14097,0.202,0.15671,0.20863,0.98107,0.98107,0.98107,0.57425,0.73573,0.60762,0.89336,0.99921,0.9386,0.93622,0.87444,0.20863,0.0,0.0,5e-06,5.65e-20,3.1,3.1
746.8,0.13282,0.19136,0.14791,0.19691,0.9811,0.9811,0.9811,0.54194,0.69731,0.57409,0.89171,0.99847,0.93735,0.93632,0.8742800000000001,0.19691,0.0,0.0,5e-06,5.65e-20,3.1,3.1
747.2,0.1247,0.18073,0.13911,0.1852,0.98113,0.98113,0.98113,0.50963,0.65889,0.54056,0.89005,0.99774,0.9361,0.93643,0.87412,0.1852,0.0,0.0,5e-06,5.65e-20,3.1,3.1
747.6,0.1166,0.1701,0.13033,0.17352,0.98115,0.98115,0.98115,0.47732,0.62047,0.50703,0.8884,0.997,0.93485,0.93653,0.87396,0.17352,0.0,0.0,5e-06,5.65e-20,3.1,3.1
748.0,0.10853,0.15948,0.12157,0.16185,0.98117,0.98117,0.98117,0.44501,0.58205,0.4735,0.88675,0.99626,0.9336,0.93664,0.8738,0.16185,0.0,0.0,5e-06,5.65e-20,3.1,3.1
748.4,0.10048,0.14887,0.11284,0.15022,0.98119,0.98119,0.98119,0.4127,0.54363,0.43996,0.88509,0.99552,0.93235,0.93674,0.87364,0.15022,0.0,0.0,5e-06,5.65e-20,3.1,3.1
748.8,0.092463,0.13828,0.10412,0.13862,0.98121,0.98121,0.98121,0.38039,0.50521,0.40643,0.88344,0.99479,0.9311,0.93685,0.87348,0.13862,0.0,0.0,5e-06,5.65e-20,3.1,3.1
749.2,0.084332,0.12695,0.095163,0.12669,0.98123,0.98123,0.98123,0.34752,0.46406,0.37188,0.88179,0.99405,0.92986,0.93695,0.87332,0.12669,0.0,0.0,5e-06,5.65e-20,3.1,3.1
749.6,0.076179,0.11538,0.08613,0.11466,0.98125,0.98125,0.98125,0.31447,0.42201,0.33699,0.88013,0.99331,0.92861,0.93705,0.8731599999999999,0.11466,0.0,0.0,5e-06,5.65e-20,3.1,3.1
750.0,0.068053,0.10382,0.077119,0.10267,0.98126,0.98126,0.98126,0.28141,0.37996,0.30209,0.87848,0.99257,0.92736,0.93716,0.873,0.10267,0.0,0.0,5e-06,5.65e-20,3.1,3.1
750.4,0.060057,0.092344,0.068216,0.090812,0.98128,0.98128,0.98128,0.24836,0.3379,0.2672,0.87817,0.99245,0.92713,0.93726,0.8728400000000001,0.090812,0.0,0.0,5e-06,5.65e-20,3.1,3.1
750.8,0.052301,0.081017,0.059507,0.079219,0.98129,0.98129,0.98129,0.2153,0.29585,0.23231,0.8819,0.99418,0.92997,0.93737,0.87268,0.079219,0.0,0.0,5e-06,5.65e-20,3.1,3.1
751.2,0.044469,0.069637,0.050735,0.06754,0.9813,0.9813,0.9813,0.18225,0.2538,0.19741,0.88564,0.9959,0.93282,0.93747,0.87252,0.06754,0.0,0.0,5e-06,5.65e-20,3.1,3.1
751.6,0.12931,0.18223,0.1431,0.1905,0.9813,0.9813,0.9813,0.52765,0.66293,0.55505,0.88937,0.99763,0.93566,0.93758,0.87236,0.1905,0.0,0.0,5e-06,5.65e-20,3.1,3.1
752.0,0.13459,0.1895,0.14883,0.19813,0.98131,0.98131,0.98131,0.54687,0.6881,0.57546,0.8931,0.99935,0.9385,0.93768,0.8722,0.19813,0.0,0.0,5e-06,5.65e-20,3.1,3.1
752.4,0.13994,0.19681,0.15461,0.20582,0.98132,0.98132,0.98132,0.5661,0.71328,0.59588,0.89683,1.0011,0.94135,0.93779,0.87204,0.20582,0.0,0.0,5e-06,5.65e-20,3.1,3.1
752.8,0.14532,0.20415,0.16042,0.21355,0.98132,0.98132,0.98132,0.58532,0.73845,0.61629,0.90056,1.0028,0.94419,0.93789,0.87188,0.21355,0.0,0.0,5e-06,5.65e-20,3.1,3.1
753.2,0.14988,0.21106,0.16559,0.22044,0.98133,0.98133,0.98133,0.60454,0.76362,0.63671,0.89911,1.0023,0.94317,0.938,0.8717199999999999,0.22044,0.0,0.0,5e-06,5.65e-20,3.1,3.1
753.6,0.15444,0.21796,0.17076,0.22731,0.98133,0.98133,0.98133,0.62377,0.7888,0.65712,0.89767,1.0019,0.94215,0.9381,0.87156,0.22731,0.0,0.0,5e-06,5.65e-20,3.1,3.1
754.0,0.15898,0.22487,0.17591,0.23418,0.98133,0.98133,0.98133,0.64299,0.81397,0.67754,0.89622,1.0014,0.94113,0.9382,0.8714,0.23418,0.0,0.0,5e-06,5.65e-20,3.1,3.1
754.4,0.15623,0.22195,0.1731,0.23043,0.98133,0.98133,0.98133,0.63274,0.80359,0.66729,0.89477,1.0009,0.94011,0.93831,0.87124,0.23043,0.0,0.0,5e-06,5.65e-20,3.1,3.1
754.8,0.1533,0.21878,0.17009,0.22643,0.98134,0.98134,0.98134,0.62173,0.7923,0.65624,0.89332,1.0004,0.93909,0.93841,0.87108,0.22643,0.0,0.0,5e-06,5.65e-20,3.1,3.1
755.2,0.15036,0.2156,0.16708,0.22241,0.98134,0.98134,0.98134,0.61072,0.78101,0.6452,0.89188,0.99996,0.93807,0.93852,0.87096,0.22241,0.0,0.0,5e-06,5.65e-20,3.1,3.1
755.6,0.14744,0.21241,0.16407,0.2184,0.98134,0.98134,0.98134,0.59972,0.76972,0.63416,0.89043,0.99949,0.93705,0.93862,0.87088,0.2184,0.0,0.0,5e-06,5.65e-20,3.1,3.1
756.0,0.14451,0.20922,0.16106,0.21439,0.98134,0.98134,0.98134,0.58871,0.75843,0.62312,0.88898,0.99902,0.93603,0.93873,0.8708,0.21439,0.0,0.0,5e-06,5.65e-20,3.1,3.1
756.4,0.14161,0.20605,0.15806,0.21041,0.98135,0.98135,0.98135,0.5777,0.74714,0.61208,0.88753,0.99855,0.93501,0.93883,0.87072,0.21041,0.0,0.0,5e-06,5.65e-20,3.1,3.1
756.8,0.13623,0.19922,0.15229,0.20272,0.98135,0.98135,0.98135,0.55663,0.72273,0.59036,0.88594,0.99783,0.9338,0.93894,0.87064,0.20272,0.0,0.0,5e-06,5.65e-20,3.1,3.1
757.2,0.12838,0.18873,0.14375,0.19135,0.98135,0.98135,0.98135,0.52548,0.68519,0.55796,0.8842,0.99688,0.93241,0.93904,0.87056,0.19135,0.0,0.0,5e-06,5.65e-20,3.1,3.1
757.6,0.12056,0.17827,0.13523,0.18001,0.98136,0.98136,0.98136,0.49433,0.64765,0.52555,0.88245,0.99593,0.93102,0.93915,0.87048,0.18001,0.0,0.0,5e-06,5.65e-20,3.1,3.1
758.0,0.11277,0.16781,0.12673,0.1687,0.98137,0.98137,0.98137,0.46318,0.61012,0.49315,0.88071,0.99497,0.92963,0.93925,0.8704,0.1687,0.0,0.0,5e-06,5.65e-20,3.1,3.1
758.4,0.10499,0.15736,0.11825,0.1574,0.98137,0.98137,0.98137,0.43203,0.57258,0.46075,0.87897,0.99402,0.92824,0.93935,0.87032,0.1574,0.0,0.0,5e-06,5.65e-20,3.1,3.1
758.8,0.097247,0.14693,0.10979,0.14614,0.98138,0.98138,0.98138,0.40088,0.53504,0.42834,0.87723,0.99307,0.92685,0.93946,0.87024,0.14614,0.0,0.0,5e-06,5.65e-20,3.1,3.1
759.2,0.089527,0.1365,0.10134,0.1349,0.98139,0.98139,0.98139,0.36971,0.49741,0.3959,0.87548,0.99211,0.92546,0.93956,0.8701599999999999,0.1349,0.0,0.0,5e-06,5.65e-20,3.1,3.1
759.6,0.081641,0.12511,0.092569,0.12322,0.9814,0.9814,0.9814,0.33773,0.45625,0.36208,0.87374,0.99116,0.92407,0.93967,0.87008,0.12322,0.0,0.0,5e-06,5.65e-20,3.1,3.1
760.0,0.073784,0.11375,0.083818,0.11157,0.98142,0.98142,0.98142,0.30575,0.41509,0.32826,0.872,0.99021,0.92267,0.93977,0.87,0.11157,0.0,0.0,5e-06,5.65e-20,3.1,3.1
760.4,0.06595,0.1024,0.075086,0.099946,0.98143,0.98143,0.98143,0.27377,0.37394,0.29443,0.87026,0.98925,0.92128,0.93988,0.86976,0.099946,0.0,0.0,5e-06,5.65e-20,3.1,3.1
