Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectrpol,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
356.3,0.16498,0.14786,0.11774,0.15879,0.91175,0.92757,0.92757,0.92757,0.63549,0.59377,0.62188,0.86407,0.82878,0.84982,0.41292,0.9002600000000001,0.15879,0.0,0.0,5e-06,5.65e-20,3.1,3.1
356.5,0.16893,0.15134,0.12052,0.16254,0.91082,0.92758,0.92758,0.92758,0.65085,0.6093,0.63729,0.86512,0.8279,0.85007,0.41274,0.9003,0.16254,0.0,0.0,5e-06,5.65e-20,3.1,3.1
356.7,0.17288,0.15481,0.1233,0.16628,0.90988,0.92758,0.92758,0.92758,0.66621,0.62483,0.6527,0.86617,0.82702,0.85032,0.41256,0.90034,0.16628,0.0,0.0,5e-06,5.65e-20,3.1,3.1
356.9,0.17683,0.15827,0.12607,0.17001,0.90895,0.92759,0.92759,0.92759,0.68157,0.64035,0.66811,0.86722,0.82614,0.85057,0.41239,0.9003800000000001,0.17001,0.0,0.0,5e-06,5.65e-20,3.1,3.1
357.1,0.18067,0.16191,0.12885,0.17377,0.90806,0.9276,0.9276,0.9276,0.69693,0.65588,0.68352,0.86771,0.8263,0.85092,0.41222,0.90042,0.17377,0.0,0.0,5e-06,5.65e-20,3.1,3.1
357.3,0.1844,0.16577,0.13166,0.17755,0.90723,0.92761,0.92761,0.92761,0.71229,0.67141,0.69893,0.86762,0.82749,0.85136,0.41206,0.90046,0.17755,0.0,0.0,5e-06,5.65e-20,3.1,3.1
357.5,0.18812,0.16964,0.13446,0.18132,0.90639,0.92761,0.92761,0.92761,0.72766,0.68693,0.71433,0.86753,0.82869,0.85181,0.4119,0.9005000000000001,0.18132,0.0,0.0,5e-06,5.65e-20,3.1,3.1
357.7,0.19182,0.1735,0.13726,0.1851,0.90555,0.92762,0.92762,0.92762,0.74302,0.70246,0.72974,0.86745,0.82988,0.85225,0.41175,0.90054,0.1851,0.0,0.0,5e-06,5.65e-20,3.1,3.1
357.9,0.19395,0.17599,0.13895,0.18736,0.90472,0.92763,0.92763,0.92763,0.75226,0.71241,0.73921,0.86736,0.83108,0.85269,0.41161,0.90058,0.18736,0.0,0.0,5e-06,5.65e-20,3.1,3.1
358.1,0.19241,0.17528,0.13803,0.18612,0.90394,0.92763,0.92763,0.92763,0.74723,0.70934,0.73482,0.86728,0.83227,0.85313,0.41147,0.90062,0.18612,0.0,0.0,5e-06,5.65e-20,3.1,3.1
358.3,0.19088,0.17458,0.13713,0.18491,0.90323,0.92764,0.92764,0.92764,0.7422,0.70627,0.73043,0.86719,0.83347,0.85357,0.41133,0.90066,0.18491,0.0,0.0,5e-06,5.65e-20,3.1,3.1
358.5,0.18937,0.17388,0.13623,0.18369,0.90252,0.92765,0.92765,0.92765,0.73717,0.7032,0.72603,0.86711,0.83466,0.85401,0.4112,0.9007000000000001,0.18369,0.0,0.0,5e-06,5.65e-20,3.1,3.1
358.7,0.18786,0.17318,0.13533,0.18248,0.90181,0.92766,0.92766,0.92766,0.73214,0.70013,0.72164,0.86702,0.83585,0.85446,0.41108,0.90074,0.18248,0.0,0.0,5e-06,5.65e-20,3.1,3.1
358.9,0.18635,0.17249,0.13444,0.18127,0.9011,0.92766,0.92766,0.92766,0.72711,0.69706,0.71725,0.86693,0.83705,0.8549,0.41096,0.90078,0.18127,0.0,0.0,5e-06,5.65e-20,3.1,3.1
359.1,0.18486,0.17181,0.13356,0.18008,0.90046,0.92767,0.92767,0.92767,0.72209,0.69399,0.71285,0.86685,0.83824,0.85534,0.41084,0.9008200000000001,0.18008,0.0,0.0,5e-06,5.65e-20,3.1,3.1
359.3,0.1834,0.17114,0.13269,0.1789,0.8999,0.92768,0.92768,0.92768,0.71706,0.69092,0.70846,0.86676,0.83944,0.85578,0.41073,0.90086,0.1789,0.0,0.0,5e-06,5.65e-20,3.1,3.1
359.5,0.18193,0.17048,0.13182,0.17773,0.89933,0.92768,0.92768,0.92768,0.71203,0.68785,0.70407,0.86668,0.84063,0.85623,0.41063,0.9009,0.17773,0.0,0.0,5e-06,5.65e-20,3.1,3.1
359.7,0.18048,0.16981,0.13096,0.17656,0.89877,0.92769,0.92769,0.92769,0.707,0.68478,0.69968,0.86659,0.84183,0.85667,0.41052,0.9009400000000001,0.17656,0.0,0.0,5e-06,5.65e-20,3.1,3.1
359.9,0.17902,0.16915,0.1301,0.1754,0.8982,0.92769,0.92769,0.92769,0.70197,0.68171,0.69528,0.8665,0.84302,0.85711,0.41043,0.90098,0.1754,0.0,0.0,5e-06,5.65e-20,3.1,3.1
360.1,0.17729,0.16819,0.12902,0.17395,0.89771,0.9277,0.9277,0.9277,0.69617,0.67787,0.69012,0.8659,0.84364,0.85701,0.41033,0.90102,0.17395,0.0,0.0,5e-06,5.65e-20,3.1,3.1
360.3,0.17175,0.16355,0.12516,0.16874,0.89731,0.92771,0.92771,0.92771,0.67573,0.65956,0.67039,0.86478,0.84367,0.85637,0.41025,0.90106,0.16874,0.0,0.0,5e-06,5.65e-20,3.1,3.1
360.5,0.16623,0.15891,0.12131,0.16354,0.8969,0.92771,0.92771,0.92771,0.65529,0.64124,0.65065,0.86366,0.8437,0.85573,0.41016,0.9011,0.16354,0.0,0.0,5e-06,5.65e-20,3.1,3.1
360.7,0.16074,0.15428,0.11747,0.15836,0.89649,0.92772,0.92772,0.92772,0.63485,0.62292,0.63092,0.86254,0.84373,0.8551,0.41008,0.90114,0.15836,0.0,0.0,5e-06,5.65e-20,3.1,3.1
360.9,0.15526,0.14966,0.11364,0.1532,0.89609,0.92773,0.92773,0.92773,0.61441,0.6046,0.61118,0.86141,0.84376,0.85446,0.41001,0.90118,0.1532,0.0,0.0,5e-06,5.65e-20,3.1,3.1
361.1,0.14983,0.14505,0.10984,0.14807,0.89577,0.92773,0.92773,0.92773,0.59397,0.58629,0.59144,0.86029,0.84379,0.85382,0.40993,0.90122,0.14807,0.0,0.0,5e-06,5.65e-20,3.1,3.1
361.3,0.14442,0.14047,0.10605,0.14296,0.89553,0.92774,0.92774,0.92774,0.57353,0.56797,0.57171,0.85917,0.84383,0.85318,0.40987,0.9012600000000001,0.14296,0.0,0.0,5e-06,5.65e-20,3.1,3.1
361.5,0.13904,0.13589,0.10227,0.13786,0.89529,0.92774,0.92774,0.92774,0.55309,0.54965,0.55197,0.85805,0.84386,0.85254,0.4098,0.9013,0.13786,0.0,0.0,5e-06,5.65e-20,3.1,3.1
361.7,0.13367,0.13131,0.098505,0.13278,0.89505,0.92775,0.92775,0.92775,0.53266,0.53134,0.53224,0.85693,0.84389,0.85191,0.40974,0.90134,0.13278,0.0,0.0,5e-06,5.65e-20,3.1,3.1
361.9,0.12832,0.12674,0.094746,0.12771,0.89481,0.92776,0.92776,0.92776,0.51222,0.51302,0.5125,0.85581,0.84392,0.85127,0.40968,0.9013800000000001,0.12771,0.0,0.0,5e-06,5.65e-20,3.1,3.1
362.1,0.12301,0.12218,0.091005,0.12267,0.89465,0.92776,0.92776,0.92776,0.49178,0.4947,0.49276,0.85469,0.84395,0.85063,0.40963,0.90142,0.12267,0.0,0.0,5e-06,5.65e-20,3.1,3.1
362.3,0.11772,0.11764,0.08728,0.11765,0.89459,0.92777,0.92777,0.92777,0.47134,0.47638,0.47303,0.85357,0.84399,0.84999,0.40958,0.90146,0.11765,0.0,0.0,5e-06,5.65e-20,3.1,3.1
362.5,0.11208,0.11243,0.083214,0.11216,0.89452,0.92777,0.92777,0.92777,0.44942,0.45533,0.4514,0.85245,0.84402,0.84935,0.40953,0.9015,0.11216,0.0,0.0,5e-06,5.65e-20,3.1,3.1
362.7,0.10636,0.10705,0.07907,0.10658,0.89445,0.92778,0.92778,0.92778,0.42714,0.43359,0.42931,0.85132,0.84405,0.84871,0.40949,0.90154,0.10658,0.0,0.0,5e-06,5.65e-20,3.1,3.1
362.9,0.10067,0.10167,0.074933,0.101,0.89438,0.92778,0.92778,0.92778,0.40486,0.41185,0.40721,0.8502,0.84408,0.84808,0.40945,0.90158,0.101,0.0,0.0,5e-06,5.65e-20,3.1,3.1
363.1,0.094996,0.0963,0.070811,0.095441,0.89439,0.92779,0.92779,0.92779,0.38258,0.39011,0.38512,0.84908,0.84411,0.84744,0.40941,0.90162,0.095441,0.0,0.0,5e-06,5.65e-20,3.1,3.1
363.3,0.08935,0.090941,0.066702,0.089901,0.89449,0.9278,0.9278,0.9278,0.3603,0.36837,0.36302,0.84796,0.84414,0.8468,0.40938,0.90166,0.089901,0.0,0.0,5e-06,5.65e-20,3.1,3.1
363.5,0.083872,0.08558,0.062666,0.08446,0.89459,0.9278,0.9278,0.9278,0.33802,0.34664,0.34092,0.84841,0.84415,0.84706,0.40935,0.9017000000000001,0.08446,0.0,0.0,5e-06,5.65e-20,3.1,3.1
363.7,0.078534,0.080216,0.058689,0.079099,0.89469,0.92781,0.92781,0.92781,0.31573,0.3249,0.31883,0.85042,0.84413,0.84822,0.40932,0.90174,0.079099,0.0,0.0,5e-06,5.65e-20,3.1,3.1
363.9,0.073169,0.074852,0.054701,0.073723,0.89479,0.92781,0.92781,0.92781,0.29345,0.30316,0.29673,0.85243,0.84412,0.84939,0.40929,0.90178,0.073723,0.0,0.0,5e-06,5.65e-20,3.1,3.1
364.1,0.067784,0.069495,0.050706,0.068337,0.89497,0.92782,0.92782,0.92782,0.27117,0.28142,0.27464,0.85444,0.8441,0.85055,0.40927,0.9018200000000001,0.068337,0.0,0.0,5e-06,5.65e-20,3.1,3.1
364.3,0.062377,0.064142,0.046703,0.062941,0.89523,0.92782,0.92782,0.92782,0.24889,0.25968,0.25254,0.85645,0.84408,0.85171,0.40925,0.90186,0.062941,0.0,0.0,5e-06,5.65e-20,3.1,3.1
364.5,0.056941,0.058786,0.042687,0.057528,0.89549,0.92783,0.92783,0.92783,0.22661,0.23794,0.23044,0.85847,0.84406,0.85287,0.40923,0.9019,0.057528,0.0,0.0,5e-06,5.65e-20,3.1,3.1
364.7,0.14832,0.1364,0.10701,0.14421,0.89575,0.92783,0.92783,0.92783,0.5887,0.55194,0.57674,0.86048,0.84405,0.85404,0.40922,0.9019400000000001,0.14421,0.0,0.0,5e-06,5.65e-20,3.1,3.1
364.9,0.15233,0.13998,0.10986,0.14805,0.89601,0.92784,0.92784,0.92784,0.60307,0.56631,0.59111,0.86249,0.84403,0.8552,0.4092,0.90198,0.14805,0.0,0.0,5e-06,5.65e-20,3.1,3.1
365.1,0.15638,0.14359,0.11273,0.15191,0.89635,0.92784,0.92784,0.92784,0.61744,0.58068,0.60548,0.8645,0.84401,0.85636,0.40919,0.90202,0.15191,0.0,0.0,5e-06,5.65e-20,3.1,3.1
365.3,0.16047,0.14721,0.11561,0.1558,0.89676,0.92785,0.92785,0.92785,0.63181,0.59506,0.61984,0.86651,0.84399,0.85752,0.40918,0.90206,0.1558,0.0,0.0,5e-06,5.65e-20,3.1,3.1
365.5,0.16457,0.15083,0.11851,0.1597,0.89718,0.92785,0.92785,0.92785,0.64618,0.60943,0.63421,0.86853,0.84398,0.85869,0.40918,0.9021,0.1597,0.0,0.0,5e-06,5.65e-20,3.1,3.1
365.7,0.1687,0.15445,0.12142,0.16361,0.89759,0.92786,0.92786,0.92786,0.66055,0.62381,0.64858,0.87054,0.84396,0.85985,0.40917,0.90214,0.16361,0.0,0.0,5e-06,5.65e-20,3.1,3.1
365.9,0.17285,0.15808,0.12433,0.16754,0.898,0.92786,0.92786,0.92786,0.67492,0.63818,0.66295,0.87255,0.84394,0.86101,0.40917,0.90218,0.16754,0.0,0.0,5e-06,5.65e-20,3.1,3.1
366.1,0.17653,0.16185,0.12709,0.17126,0.89848,0.92787,0.92787,0.92787,0.68929,0.65255,0.67731,0.87204,0.84455,0.86097,0.40917,0.90222,0.17126,0.0,0.0,5e-06,5.65e-20,3.1,3.1
366.3,0.18021,0.16564,0.12987,0.17499,0.89903,0.92787,0.92787,0.92787,0.70366,0.66693,0.69168,0.87153,0.84516,0.86092,0.40917,0.9022600000000001,0.17499,0.0,0.0,5e-06,5.65e-20,3.1,3.1
366.5,0.1839,0.16944,0.13264,0.17873,0.89958,0.92787,0.92787,0.92787,0.71803,0.6813,0.70605,0.87101,0.84576,0.86088,0.40918,0.9023,0.17873,0.0,0.0,5e-06,5.65e-20,3.1,3.1
366.7,0.18759,0.17325,0.13542,0.18247,0.90013,0.92788,0.92788,0.92788,0.7324,0.69567,0.72041,0.8705,0.84637,0.86083,0.40918,0.90234,0.18247,0.0,0.0,5e-06,5.65e-20,3.1,3.1
366.9,0.19128,0.17707,0.13821,0.18622,0.90068,0.92788,0.92788,0.92788,0.74677,0.71005,0.73478,0.86999,0.84698,0.86079,0.40919,0.9023800000000001,0.18622,0.0,0.0,5e-06,5.65e-20,3.1,3.1
367.1,0.19152,0.17784,0.13854,0.18666,0.90129,0.92789,0.92789,0.92789,0.74762,0.71213,0.73603,0.86948,0.84759,0.86075,0.4092,0.90242,0.18666,0.0,0.0,5e-06,5.65e-20,3.1,3.1
367.3,0.19029,0.17731,0.13782,0.18569,0.90196,0.92789,0.92789,0.92789,0.74268,0.70894,0.73166,0.86896,0.84819,0.8607,0.40921,0.90246,0.18569,0.0,0.0,5e-06,5.65e-20,3.1,3.1
367.5,0.18906,0.17678,0.1371,0.18471,0.90263,0.9279,0.9279,0.9279,0.73773,0.70576,0.72728,0.86845,0.8488,0.86066,0.40922,0.9025000000000001,0.18471,0.0,0.0,5e-06,5.65e-20,3.1,3.1
367.7,0.18783,0.17624,0.13637,0.18374,0.9033,0.9279,0.9279,0.9279,0.73279,0.70257,0.72291,0.86794,0.84941,0.86061,0.40923,0.90254,0.18374,0.0,0.0,5e-06,5.65e-20,3.1,3.1
367.9,0.1866,0.17571,0.13565,0.18276,0.90397,0.9279,0.9279,0.9279,0.72785,0.69939,0.71854,0.86743,0.85002,0.86057,0.40924,0.90258,0.18276,0.0,0.0,5e-06,5.65e-20,3.1,3.1
368.1,0.18538,0.17518,0.13493,0.18179,0.90469,0.92791,0.92791,0.92791,0.7229,0.6962,0.71416,0.86691,0.85062,0.86052,0.40926,0.90262,0.18179,0.0,0.0,5e-06,5.65e-20,3.1,3.1
368.3,0.18417,0.17466,0.13422,0.18083,0.90546,0.92791,0.92791,0.92791,0.71796,0.69302,0.70979,0.8664,0.85123,0.86048,0.40927,0.90266,0.18083,0.0,0.0,5e-06,5.65e-20,3.1,3.1
368.5,0.18296,0.17414,0.13351,0.17987,0.90623,0.92792,0.92792,0.92792,0.71302,0.68983,0.70542,0.86589,0.85184,0.86044,0.40929,0.9027000000000001,0.17987,0.0,0.0,5e-06,5.65e-20,3.1,3.1
368.7,0.18175,0.17362,0.1328,0.17891,0.90701,0.92792,0.92792,0.92792,0.70807,0.68664,0.70104,0.86538,0.85245,0.86039,0.4093,0.90274,0.17891,0.0,0.0,5e-06,5.65e-20,3.1,3.1
368.9,0.18054,0.17309,0.13209,0.17794,0.90778,0.92792,0.92792,0.92792,0.70313,0.68346,0.69667,0.86486,0.85305,0.86035,0.40932,0.90278,0.17794,0.0,0.0,5e-06,5.65e-20,3.1,3.1
369.1,0.17933,0.17257,0.13138,0.17699,0.90859,0.92793,0.92793,0.92793,0.69818,0.68027,0.6923,0.86435,0.85366,0.8603,0.40934,0.9028200000000001,0.17699,0.0,0.0,5e-06,5.65e-20,3.1,3.1
369.3,0.17813,0.17205,0.13067,0.17603,0.90944,0.92793,0.92793,0.92793,0.69324,0.67709,0.68793,0.86384,0.85427,0.86026,0.40936,0.90286,0.17603,0.0,0.0,5e-06,5.65e-20,3.1,3.1
369.5,0.17365,0.16826,0.12753,0.1718,0.91029,0.92794,0.92794,0.92794,0.67619,0.66177,0.67144,0.86246,0.85393,0.85932,0.40938,0.9029,0.1718,0.0,0.0,5e-06,5.65e-20,3.1,3.1
369.7,0.16862,0.16392,0.12399,0.16702,0.91114,0.92794,0.92794,0.92794,0.65699,0.64431,0.65282,0.86109,0.85359,0.85838,0.4094,0.9029400000000001,0.16702,0.0,0.0,5e-06,5.65e-20,3.1,3.1
369.9,0.16359,0.15958,0.12044,0.16224,0.91199,0.92794,0.92794,0.92794,0.6378,0.62686,0.6342,0.85971,0.85325,0.85745,0.40942,0.90298,0.16224,0.0,0.0,5e-06,5.65e-20,3.1,3.1
370.1,0.15858,0.15523,0.1169,0.15747,0.91287,0.92795,0.92795,0.92795,0.61861,0.6094,0.61558,0.85834,0.85291,0.85651,0.40944,0.9030400000000001,0.15747,0.0,0.0,5e-06,5.65e-20,3.1,3.1
370.3,0.15357,0.15088,0.11336,0.1527,0.91377,0.92795,0.92795,0.92795,0.59942,0.59194,0.59697,0.85696,0.85256,0.85557,0.40946,0.90312,0.1527,0.0,0.0,5e-06,5.65e-20,3.1,3.1
370.5,0.14857,0.14653,0.10982,0.14793,0.91468,0.92795,0.92795,0.92795,0.58022,0.57449,0.57835,0.85559,0.85222,0.85463,0.40948,0.9032,0.14793,0.0,0.0,5e-06,5.65e-20,3.1,3.1
370.7,0.14358,0.14217,0.10628,0.14316,0.91558,0.92796,0.92796,0.92796,0.56103,0.55703,0.55973,0.85421,0.85188,0.8537,0.4095,0.90328,0.14316,0.0,0.0,5e-06,5.65e-20,3.1,3.1
370.9,0.13859,0.1378,0.10274,0.13839,0.91648,0.92796,0.92796,0.92796,0.54184,0.53957,0.54111,0.85284,0.85154,0.85276,0.40952,0.90336,0.13839,0.0,0.0,5e-06,5.65e-20,3.1,3.1
371.1,0.13361,0.13343,0.099204,0.13362,0.9174,0.92796,0.92796,0.92796,0.52265,0.52212,0.52249,0.85146,0.8512,0.85182,0.40954,0.90344,0.13362,0.0,0.0,5e-06,5.65e-20,3.1,3.1
371.3,0.12863,0.12905,0.095667,0.12885,0.91833,0.92797,0.92797,0.92797,0.50346,0.50466,0.50387,0.85009,0.85086,0.85088,0.40956,0.90352,0.12885,0.0,0.0,5e-06,5.65e-20,3.1,3.1
371.5,0.12366,0.12467,0.092131,0.12409,0.91926,0.92797,0.92797,0.92797,0.48426,0.4872,0.48525,0.84871,0.85052,0.84994,0.40958,0.9036000000000001,0.12409,0.0,0.0,5e-06,5.65e-20,3.1,3.1
371.7,0.11867,0.12025,0.088572,0.11929,0.92019,0.92797,0.92797,0.92797,0.46497,0.46959,0.46651,0.84734,0.85018,0.84901,0.4096,0.90368,0.11929,0.0,0.0,5e-06,5.65e-20,3.1,3.1
371.9,0.11322,0.11506,0.084597,0.11394,0.92112,0.92798,0.92798,0.92798,0.44386,0.44904,0.44559,0.84596,0.84984,0.84807,0.40962,0.90376,0.11394,0.0,0.0,5e-06,5.65e-20,3.1,3.1
372.1,0.10777,0.10987,0.080623,0.10858,0.92205,0.92798,0.92798,0.92798,0.42275,0.42848,0.42467,0.84459,0.84949,0.84713,0.40963,0.9038400000000001,0.10858,0.0,0.0,5e-06,5.65e-20,3.1,3.1
372.3,0.10233,0.10466,0.076648,0.10323,0.92298,0.92798,0.92798,0.92798,0.40164,0.40793,0.40374,0.84321,0.84915,0.84619,0.40965,0.9039200000000001,0.10323,0.0,0.0,5e-06,5.65e-20,3.1,3.1
372.5,0.096893,0.099455,0.072673,0.097874,0.9239,0.92799,0.92799,0.92799,0.38052,0.38737,0.38282,0.84184,0.84881,0.84525,0.40967,0.904,0.097874,0.0,0.0,5e-06,5.65e-20,3.1,3.1
372.7,0.091464,0.094239,0.068698,0.09252,0.92483,0.92799,0.92799,0.92799,0.35941,0.36682,0.3619,0.84046,0.84847,0.84432,0.40969,0.90408,0.09252,0.0,0.0,5e-06,5.65e-20,3.1,3.1
372.9,0.08604,0.089016,0.064723,0.087165,0.92576,0.92799,0.92799,0.92799,0.3383,0.34627,0.34097,0.83909,0.84813,0.84338,0.4097,0.90416,0.087165,0.0,0.0,5e-06,5.65e-20,3.1,3.1
373.1,0.080837,0.083846,0.06086,0.081961,0.92667,0.928,0.928,0.928,0.31718,0.32571,0.32005,0.83996,0.84841,0.844,0.40971,0.90424,0.081961,0.0,0.0,5e-06,5.65e-20,3.1,3.1
373.3,0.075812,0.078718,0.057087,0.076878,0.92757,0.928,0.928,0.928,0.29607,0.30516,0.29913,0.84307,0.84931,0.84618,0.40973,0.90432,0.076878,0.0,0.0,5e-06,5.65e-20,3.1,3.1
373.5,0.070737,0.073568,0.053285,0.071757,0.92847,0.928,0.928,0.928,0.27496,0.2846,0.2782,0.84618,0.85022,0.84836,0.40974,0.9044,0.071757,0.0,0.0,5e-06,5.65e-20,3.1,3.1
373.7,0.065611,0.068396,0.049454,0.066597,0.92937,0.928,0.928,0.928,0.25384,0.26405,0.25728,0.84929,0.85112,0.85054,0.40975,0.9044800000000001,0.066597,0.0,0.0,5e-06,5.65e-20,3.1,3.1
373.9,0.060435,0.063201,0.045595,0.061399,0.93026,0.92801,0.92801,0.92801,0.23273,0.24349,0.23636,0.8524,0.85202,0.85272,0.40976,0.90456,0.061399,0.0,0.0,5e-06,5.65e-20,3.1,3.1
374.1,0.15271,0.1441,0.11135,0.14994,0.93114,0.92801,0.92801,0.92801,0.58536,0.55404,0.57518,0.85551,0.85292,0.8549,0.40977,0.90464,0.14994,0.0,0.0,5e-06,5.65e-20,3.1,3.1
374.3,0.15692,0.14789,0.11435,0.15398,0.93198,0.92801,0.92801,0.92801,0.59878,0.56751,0.58862,0.85862,0.85383,0.85707,0.40978,0.9047200000000001,0.15398,0.0,0.0,5e-06,5.65e-20,3.1,3.1
374.5,0.16117,0.15171,0.11737,0.15804,0.93282,0.92801,0.92801,0.92801,0.6122,0.58097,0.60205,0.86173,0.85473,0.85925,0.40978,0.9048,0.15804,0.0,0.0,5e-06,5.65e-20,3.1,3.1
374.7,0.16545,0.15553,0.1204,0.16213,0.93367,0.92802,0.92802,0.92802,0.62562,0.59444,0.61548,0.86485,0.85563,0.86143,0.40979,0.90488,0.16213,0.0,0.0,5e-06,5.65e-20,3.1,3.1
374.9,0.16976,0.15937,0.12346,0.16624,0.93451,0.92802,0.92802,0.92802,0.63904,0.6079,0.62891,0.86796,0.85653,0.86361,0.40979,0.90496,0.16624,0.0,0.0,5e-06,5.65e-20,3.1,3.1
375.1,0.1741,0.16321,0.12652,0.17036,0.93532,0.92802,0.92802,0.92802,0.65246,0.62137,0.64234,0.87107,0.85744,0.86579,0.4098,0.90496,0.17036,0.0,0.0,5e-06,5.65e-20,3.1,3.1
375.3,0.17847,0.16706,0.1296,0.17451,0.93608,0.92802,0.92802,0.92802,0.66587,0.63483,0.65577,0.87418,0.85834,0.86797,0.4098,0.90488,0.17451,0.0,0.0,5e-06,5.65e-20,3.1,3.1
375.5,0.18203,0.17078,0.1323,0.17814,0.93685,0.92803,0.92803,0.92803,0.67929,0.6483,0.6692,0.87332,0.85851,0.86754,0.4098,0.9048,0.17814,0.0,0.0,5e-06,5.65e-20,3.1,3.1
375.7,0.1856,0.17451,0.13501,0.18178,0.93761,0.92803,0.92803,0.92803,0.69271,0.66176,0.68263,0.87245,0.85867,0.86711,0.4098,0.9047200000000001,0.18178,0.0,0.0,5e-06,5.65e-20,3.1,3.1
375.9,0.18916,0.17824,0.13771,0.18542,0.93838,0.92803,0.92803,0.92803,0.70613,0.67523,0.69606,0.87159,0.85884,0.86668,0.4098,0.90464,0.18542,0.0,0.0,5e-06,5.65e-20,3.1,3.1
376.1,0.19271,0.18197,0.14041,0.18904,0.93909,0.92803,0.92803,0.92803,0.71955,0.68869,0.70949,0.87072,0.859,0.86625,0.4098,0.90456,0.18904,0.0,0.0,5e-06,5.65e-20,3.1,3.1
376.3,0.19625,0.18569,0.1431,0.19266,0.93975,0.92804,0.92804,0.92804,0.73297,0.70216,0.72292,0.86986,0.85917,0.86582,0.4098,0.9044800000000001,0.19266,0.0,0.0,5e-06,5.65e-20,3.1,3.1
376.5,0.19979,0.18942,0.14579,0.19628,0.94041,0.92804,0.92804,0.92804,0.74639,0.71562,0.73635,0.86899,0.85933,0.86539,0.4098,0.9044,0.19628,0.0,0.0,5e-06,5.65e-20,3.1,3.1
376.7,0.19966,0.18984,0.14585,0.19636,0.94108,0.92804,0.92804,0.92804,0.74613,0.71657,0.73648,0.86813,0.8595,0.86496,0.40979,0.90432,0.19636,0.0,0.0,5e-06,5.65e-20,3.1,3.1
376.9,0.19831,0.18916,0.14503,0.19525,0.94174,0.92804,0.92804,0.92804,0.74131,0.71335,0.73218,0.86727,0.85966,0.86453,0.40979,0.90424,0.19525,0.0,0.0,5e-06,5.65e-20,3.1,3.1
377.1,0.19695,0.18846,0.1442,0.19413,0.94234,0.92804,0.92804,0.92804,0.73649,0.71012,0.72788,0.8664,0.85983,0.8641,0.40978,0.90416,0.19413,0.0,0.0,5e-06,5.65e-20,3.1,3.1
377.3,0.19558,0.18774,0.14336,0.193,0.94288,0.92805,0.92805,0.92805,0.73167,0.70689,0.72358,0.86554,0.85999,0.86367,0.40978,0.90408,0.193,0.0,0.0,5e-06,5.65e-20,3.1,3.1
377.5,0.1942,0.18703,0.14252,0.19186,0.94342,0.92805,0.92805,0.92805,0.72685,0.70367,0.71928,0.86467,0.86016,0.86324,0.40977,0.904,0.19186,0.0,0.0,5e-06,5.65e-20,3.1,3.1
377.7,0.19283,0.18631,0.14167,0.19073,0.94395,0.92805,0.92805,0.92805,0.72203,0.70044,0.71498,0.86381,0.86032,0.86281,0.40977,0.9039200000000001,0.19073,0.0,0.0,5e-06,5.65e-20,3.1,3.1
377.9,0.19146,0.18559,0.14083,0.18959,0.94449,0.92805,0.92805,0.92805,0.71722,0.69722,0.71068,0.86294,0.86049,0.86238,0.40976,0.9038400000000001,0.18959,0.0,0.0,5e-06,5.65e-20,3.1,3.1
378.1,0.19007,0.18486,0.13998,0.18844,0.94497,0.92805,0.92805,0.92805,0.7124,0.69399,0.70638,0.86208,0.86066,0.86195,0.40975,0.90376,0.18844,0.0,0.0,5e-06,5.65e-20,3.1,3.1
378.3,0.18868,0.18411,0.13912,0.18728,0.94537,0.92806,0.92806,0.92806,0.70758,0.69077,0.70208,0.86122,0.86082,0.86152,0.40974,0.90368,0.18728,0.0,0.0,5e-06,5.65e-20,3.1,3.1
378.5,0.18728,0.18336,0.13826,0.18611,0.94578,0.92806,0.92806,0.92806,0.70276,0.68754,0.69778,0.86035,0.86099,0.86109,0.40973,0.9036000000000001,0.18611,0.0,0.0,5e-06,5.65e-20,3.1,3.1
378.7,0.18589,0.18261,0.13739,0.18495,0.94618,0.92806,0.92806,0.92806,0.69794,0.68431,0.69348,0.85949,0.86115,0.86066,0.40972,0.90352,0.18495,0.0,0.0,5e-06,5.65e-20,3.1,3.1
378.9,0.18449,0.18186,0.13653,0.18379,0.94659,0.92806,0.92806,0.92806,0.69312,0.68109,0.68918,0.85862,0.86132,0.86023,0.40971,0.90344,0.18379,0.0,0.0,5e-06,5.65e-20,3.1,3.1
379.1,0.18212,0.18011,0.13493,0.18163,0.94692,0.92806,0.92806,0.92806,0.68495,0.6745,0.68152,0.8574,0.86108,0.85943,0.4097,0.90336,0.18163,0.0,0.0,5e-06,5.65e-20,3.1,3.1
379.3,0.17699,0.17557,0.13128,0.17671,0.94718,0.92806,0.92806,0.92806,0.66672,0.65782,0.6638,0.85583,0.86043,0.85825,0.40968,0.90328,0.17671,0.0,0.0,5e-06,5.65e-20,3.1,3.1
379.5,0.17188,0.17103,0.12763,0.1718,0.94745,0.92807,0.92807,0.92807,0.64849,0.64114,0.64608,0.85426,0.85978,0.85707,0.40967,0.9032,0.1718,0.0,0.0,5e-06,5.65e-20,3.1,3.1
