Wave,TAU_spectrpol_S,TAU_spectrpol_P,TAU_spectrpol,TAU_spectr,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
1402.4,0.070229,0.094063,0.079355,0.1048,0.97199,0.97199,0.97199,0.49784,0.61104,0.5385,0.6558,0.71565,0.68507,0.78422,0.969,0.1048,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1403.2,0.064109,0.088389,0.0734,0.096934,0.9719,0.9719,0.9719,0.46356,0.58235,0.50657,0.64286,0.70554,0.67354,0.78436,0.969,0.096934,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1404.0,0.05762,0.08164,0.066832,0.088259,0.97181,0.97181,0.97181,0.42526,0.54576,0.46934,0.62991,0.69544,0.662,0.78449,0.969,0.088259,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1404.8,0.053316,0.076939,0.062358,0.082349,0.97171,0.97171,0.97171,0.38695,0.50918,0.43211,0.6407,0.70264,0.67104,0.78463,0.969,0.082349,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1405.6,0.049919,0.073204,0.058807,0.077659,0.97161,0.97161,0.97161,0.34865,0.47259,0.39488,0.66572,0.72021,0.69243,0.78476,0.969,0.077659,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1406.4,0.046093,0.069167,0.054893,0.072489,0.9715,0.9715,0.9715,0.31035,0.43601,0.35765,0.69074,0.73779,0.71383,0.7849,0.969,0.072489,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1407.2,0.08873,0.087362,0.089141,0.11771,0.9714,0.9714,0.9714,0.57685,0.53818,0.56418,0.71577,0.75537,0.73522,0.78503,0.969,0.11771,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1408.0,0.094928,0.093139,0.095058,0.12553,0.9713,0.9713,0.9713,0.59625,0.56068,0.58458,0.74079,0.77295,0.75661,0.78516,0.969,0.12553,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1408.8,0.10131,0.09906,0.10114,0.13355,0.97121,0.97121,0.97121,0.61566,0.58318,0.60498,0.76581,0.79052,0.77801,0.7853,0.969,0.13355,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1409.6,0.1079,0.10515,0.1074,0.14183,0.97112,0.97112,0.97112,0.63506,0.60568,0.62538,0.79084,0.8081,0.7994,0.78543,0.969,0.14183,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1410.4,0.11402,0.11097,0.1133,0.14961,0.97105,0.97105,0.97105,0.65446,0.62818,0.64578,0.81099,0.82236,0.81668,0.78557,0.9699599999999999,0.14961,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1411.2,0.11539,0.1137,0.11523,0.15216,0.97098,0.97098,0.97098,0.67386,0.65068,0.66618,0.7971,0.8134,0.80518,0.7857,0.96988,0.15216,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1412.0,0.11491,0.11498,0.11545,0.15244,0.97092,0.97092,0.97092,0.68287,0.66531,0.67706,0.78321,0.80444,0.79367,0.78584,0.9698,0.15244,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1412.8,0.1115,0.11397,0.11294,0.14914,0.97088,0.97088,0.97088,0.67455,0.66681,0.67206,0.76932,0.79548,0.78216,0.78597,0.96972,0.14914,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1413.6,0.10813,0.11293,0.11045,0.14584,0.97084,0.97084,0.97084,0.66624,0.66832,0.66707,0.75543,0.78651,0.77066,0.78611,0.96964,0.14584,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1414.4,0.10482,0.1119,0.10799,0.14259,0.97081,0.97081,0.97081,0.65792,0.66983,0.66208,0.74154,0.77755,0.75915,0.78624,0.96956,0.14259,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1415.2,0.10158,0.11088,0.10557,0.13939,0.97079,0.97079,0.97079,0.64961,0.67134,0.65708,0.72764,0.76859,0.74764,0.78637,0.96948,0.13939,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1416.0,0.098385,0.10986,0.10318,0.13624,0.97078,0.97078,0.97078,0.64129,0.67284,0.65209,0.71375,0.75963,0.73614,0.78651,0.9693999999999999,0.13624,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1416.8,0.093345,0.10682,0.098861,0.13053,0.97078,0.97078,0.97078,0.61913,0.66218,0.63407,0.70111,0.75014,0.72504,0.78664,0.96932,0.13053,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1417.6,0.087782,0.10313,0.093968,0.12407,0.97078,0.97078,0.97078,0.59235,0.64746,0.61171,0.68889,0.74047,0.71408,0.78678,0.96924,0.12407,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1418.4,0.082344,0.099494,0.089163,0.11772,0.97079,0.97079,0.97079,0.56557,0.63274,0.58936,0.67666,0.7308,0.70312,0.78691,0.9691599999999999,0.11772,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1419.2,0.077052,0.095923,0.084469,0.11152,0.9708,0.9708,0.9708,0.53879,0.61803,0.567,0.66444,0.72113,0.69216,0.78705,0.9690799999999999,0.11152,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1420.0,0.071946,0.092475,0.079933,0.10553,0.97082,0.97082,0.97082,0.51201,0.60331,0.54464,0.65222,0.71146,0.68121,0.78718,0.97,0.10553,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1420.8,0.066755,0.088653,0.075207,0.099293,0.97084,0.97084,0.97084,0.48398,0.58615,0.52065,0.63999,0.70179,0.67025,0.78732,0.96992,0.099293,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1421.6,0.060526,0.082348,0.06896,0.091044,0.97087,0.97087,0.97087,0.44722,0.55189,0.48518,0.62777,0.69212,0.65929,0.78745,0.96984,0.091044,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1422.4,0.054479,0.076172,0.062867,0.083,0.9709,0.9709,0.9709,0.41046,0.51764,0.44971,0.61555,0.68245,0.64833,0.78759,0.96976,0.083,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1423.2,0.050985,0.072386,0.05922,0.078184,0.97093,0.97093,0.97093,0.3737,0.48338,0.41424,0.63258,0.69432,0.66285,0.78772,0.96968,0.078184,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1424.0,0.047958,0.069163,0.056079,0.074036,0.97096,0.97096,0.97096,0.33694,0.44913,0.37877,0.65937,0.71338,0.68587,0.78785,0.9696,0.074036,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1424.8,0.044485,0.06563,0.052562,0.069391,0.97099,0.97099,0.97099,0.30018,0.41487,0.3433,0.68616,0.73244,0.70889,0.78799,0.9695199999999999,0.069391,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1425.6,0.089535,0.088966,0.090176,0.11905,0.97102,0.97102,0.97102,0.58114,0.54781,0.57013,0.71294,0.7515,0.73191,0.78812,0.96944,0.11905,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1426.4,0.096058,0.095155,0.096441,0.12732,0.97106,0.97106,0.97106,0.60062,0.57116,0.59087,0.73973,0.77056,0.75493,0.78826,0.96936,0.12732,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1427.2,0.10281,0.10154,0.10291,0.13586,0.97109,0.97109,0.97109,0.62009,0.59451,0.61161,0.76652,0.78962,0.77795,0.78839,0.9692799999999999,0.13586,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1428.0,0.10979,0.10812,0.10961,0.14469,0.97111,0.97111,0.97111,0.63957,0.61786,0.63236,0.7933,0.80868,0.80097,0.78853,0.9692,0.14469,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1428.8,0.11341,0.11249,0.11348,0.1498,0.97114,0.97114,0.97114,0.65904,0.64121,0.6531,0.79499,0.81042,0.80267,0.78866,0.96912,0.1498,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1429.6,0.11483,0.11537,0.1155,0.15247,0.97116,0.97116,0.97116,0.67852,0.66455,0.67384,0.78162,0.80177,0.79158,0.7888,0.96904,0.15247,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1430.4,0.11333,0.11585,0.11477,0.1515,0.97117,0.97117,0.97117,0.68083,0.67417,0.67864,0.76824,0.79311,0.78049,0.78893,0.96904,0.1515,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1431.2,0.11012,0.1149,0.11242,0.14839,0.97118,0.97118,0.97118,0.67286,0.67556,0.67388,0.75487,0.78445,0.76941,0.78906,0.96912,0.14839,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1432.0,0.10684,0.11381,0.10996,0.14515,0.97118,0.97118,0.97118,0.66488,0.67694,0.66911,0.7415,0.7758,0.75832,0.7892,0.9692,0.14515,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1432.8,0.10368,0.1128,0.10761,0.14204,0.97118,0.97118,0.97118,0.65691,0.67833,0.66435,0.72812,0.76714,0.74723,0.78933,0.9692799999999999,0.14204,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1433.6,0.10055,0.11176,0.10526,0.13894,0.97118,0.97118,0.97118,0.64893,0.67971,0.65959,0.71475,0.75849,0.73614,0.78947,0.96936,0.13894,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1434.4,0.097463,0.11072,0.10293,0.13587,0.97117,0.97117,0.97117,0.64095,0.68109,0.65482,0.70137,0.74983,0.72505,0.7896,0.96944,0.13587,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1435.2,0.09257,0.10758,0.098674,0.13025,0.97116,0.97116,0.97116,0.61944,0.66997,0.6371,0.68923,0.74055,0.71431,0.78974,0.9695199999999999,0.13025,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1436.0,0.087181,0.10379,0.093854,0.12388,0.97114,0.97114,0.97114,0.59342,0.65468,0.61506,0.67749,0.73106,0.70369,0.78987,0.9696,0.12388,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1436.8,0.081921,0.10005,0.089132,0.11765,0.97112,0.97112,0.97112,0.5674,0.63939,0.59302,0.66576,0.72158,0.69307,0.79001,0.96968,0.11765,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1437.6,0.076783,0.096373,0.084501,0.11153,0.9711,0.9711,0.9711,0.54138,0.6241,0.57099,0.65402,0.71209,0.68244,0.79014,0.96976,0.11153,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1438.4,0.07178,0.092757,0.079973,0.10556,0.97107,0.97107,0.97107,0.51536,0.60881,0.54895,0.64229,0.7026,0.67182,0.79027,0.96984,0.10556,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1439.2,0.06691,0.089206,0.075548,0.099715,0.97105,0.97105,0.97105,0.48934,0.59352,0.52691,0.63055,0.69311,0.6612,0.79041,0.96992,0.099715,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1440.0,0.060815,0.082878,0.069372,0.091562,0.97101,0.97101,0.97101,0.45323,0.55911,0.49177,0.61882,0.68362,0.65057,0.79054,0.969,0.091562,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1440.8,0.054909,0.0767,0.063365,0.083632,0.97098,0.97098,0.97098,0.41712,0.52471,0.45663,0.60708,0.67413,0.63995,0.79068,0.969,0.083632,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1441.6,0.050403,0.071837,0.058699,0.077473,0.97095,0.97095,0.97095,0.38101,0.4903,0.42149,0.61012,0.67574,0.6423,0.79081,0.969,0.077473,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1442.4,0.047688,0.068776,0.055808,0.073656,0.97091,0.97091,0.97091,0.3449,0.4559,0.38636,0.63777,0.69584,0.66627,0.79095,0.969,0.073656,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1443.2,0.044541,0.065415,0.052551,0.069356,0.97087,0.97087,0.97087,0.30879,0.42149,0.35122,0.66542,0.71595,0.69024,0.79108,0.969,0.069356,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1444.0,0.086519,0.083394,0.086453,0.1141,0.97083,0.97083,0.97083,0.57596,0.52274,0.5585,0.69307,0.73605,0.7142,0.79122,0.969,0.1141,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1444.8,0.092899,0.089527,0.092599,0.12221,0.97079,0.97079,0.97079,0.59465,0.54621,0.57873,0.72072,0.75616,0.73817,0.79135,0.969,0.12221,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1445.6,0.099479,0.095841,0.098932,0.13057,0.97074,0.97074,0.97074,0.61334,0.56969,0.59896,0.74838,0.77626,0.76214,0.79149,0.969,0.13057,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1446.4,0.10627,0.10235,0.10547,0.13919,0.97069,0.97069,0.97069,0.63203,0.59316,0.61919,0.77603,0.79636,0.78611,0.79162,0.969,0.13919,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1447.2,0.11114,0.10763,0.1104,0.1457,0.97064,0.97064,0.97064,0.65073,0.61664,0.63942,0.78841,0.80571,0.797,0.79175,0.969,0.1457,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1448.0,0.11243,0.11053,0.11233,0.14824,0.97059,0.97059,0.97059,0.66942,0.64011,0.65965,0.77533,0.79712,0.7861,0.79189,0.969,0.14824,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1448.8,0.11305,0.11288,0.11363,0.14996,0.97054,0.97054,0.97054,0.68479,0.66094,0.6768,0.76225,0.78853,0.7752,0.79202,0.969,0.14996,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1449.6,0.10982,0.11203,0.11129,0.14687,0.97048,0.97048,0.97048,0.67693,0.66328,0.67243,0.74917,0.77994,0.76429,0.79219,0.969,0.14687,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1450.4,0.10664,0.11117,0.10898,0.14382,0.97042,0.97042,0.97042,0.66906,0.66563,0.66805,0.73609,0.77135,0.75339,0.79239,0.96904,0.14382,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1451.2,0.10351,0.11031,0.10669,0.14079,0.97036,0.97036,0.97036,0.6612,0.66797,0.66367,0.72301,0.76276,0.74249,0.79259,0.96912,0.14079,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1452.0,0.10041,0.10944,0.10442,0.13779,0.9703,0.9703,0.9703,0.65334,0.67031,0.6593,0.70993,0.75417,0.73158,0.7928,0.9692,0.13779,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1452.8,0.097364,0.10856,0.10217,0.13482,0.97024,0.97024,0.97024,0.64548,0.67265,0.65492,0.69685,0.74558,0.72068,0.793,0.9692799999999999,0.13482,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1453.6,0.094073,0.10731,0.09962,0.13146,0.97018,0.97018,0.97018,0.63543,0.67283,0.6484,0.684,0.73688,0.70984,0.7932,0.96936,0.13146,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1454.4,0.088828,0.10358,0.094906,0.12523,0.97012,0.97012,0.97012,0.61008,0.6579,0.62691,0.67273,0.72741,0.69946,0.7934,0.96944,0.12523,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1455.2,0.083706,0.099905,0.090288,0.11914,0.97006,0.97006,0.97006,0.58474,0.64298,0.60542,0.66145,0.71795,0.68909,0.7936,0.9695199999999999,0.11914,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1456.0,0.078698,0.096281,0.085755,0.11316,0.97001,0.97001,0.97001,0.55939,0.62805,0.58393,0.65017,0.70848,0.67871,0.7938,0.9696,0.11316,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1456.8,0.073788,0.092685,0.081291,0.10726,0.96996,0.96996,0.96996,0.53404,0.61312,0.56243,0.6389,0.69902,0.66833,0.794,0.96968,0.10726,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1457.6,0.06907,0.089236,0.076998,0.1016,0.96992,0.96992,0.96992,0.50869,0.59819,0.54094,0.62762,0.68955,0.65795,0.7942,0.96976,0.1016,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1458.4,0.064139,0.085148,0.072342,0.095454,0.96988,0.96988,0.96988,0.48081,0.57848,0.51616,0.61635,0.68009,0.64757,0.7944,0.96984,0.095454,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1459.2,0.058333,0.079036,0.066417,0.087635,0.96984,0.96984,0.96984,0.44535,0.54443,0.48151,0.60507,0.67062,0.63719,0.7946,0.96992,0.087635,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1460.0,0.052701,0.073067,0.06065,0.080024,0.96982,0.96982,0.96982,0.40988,0.51038,0.44685,0.5938,0.66116,0.62682,0.7948,0.969,0.080024,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1460.8,0.04846,0.068439,0.056232,0.074193,0.9698,0.9698,0.9698,0.37441,0.47633,0.4122,0.59764,0.66344,0.6299,0.79501,0.969,0.074193,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1461.6,0.046015,0.065661,0.053608,0.070731,0.96978,0.96978,0.96978,0.33895,0.44228,0.37755,0.62667,0.68531,0.65544,0.79521,0.969,0.070731,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1462.4,0.043123,0.06256,0.050601,0.066763,0.96977,0.96977,0.96977,0.30348,0.40823,0.3429,0.6557,0.70717,0.68097,0.79541,0.969,0.066763,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1463.2,0.085818,0.082577,0.085739,0.11312,0.96977,0.96977,0.96977,0.57817,0.52253,0.55984,0.68473,0.72904,0.7065,0.79561,0.969,0.11312,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1464.0,0.092308,0.088894,0.092027,0.12142,0.96977,0.96977,0.96977,0.59643,0.54596,0.57978,0.71377,0.75091,0.73203,0.79581,0.969,0.12142,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1464.8,0.099022,0.095426,0.098529,0.12999,0.96976,0.96976,0.96976,0.6147,0.5694,0.59972,0.7428,0.77277,0.75756,0.79601,0.969,0.12999,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1465.6,0.10599,0.10221,0.10528,0.1389,0.96976,0.96976,0.96976,0.63297,0.59284,0.61965,0.77183,0.79464,0.7831,0.79621,0.969,0.1389,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1466.4,0.10952,0.10667,0.10912,0.14396,0.96976,0.96976,0.96976,0.65123,0.61628,0.63959,0.77484,0.79749,0.78602,0.79641,0.969,0.14396,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1467.2,0.1108,0.10957,0.11103,0.14648,0.96975,0.96975,0.96975,0.6695,0.63971,0.65953,0.76223,0.78893,0.77538,0.79661,0.969,0.14648,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1468.0,0.11145,0.11197,0.11236,0.14823,0.96973,0.96973,0.96973,0.68451,0.66062,0.67647,0.74963,0.78037,0.76473,0.79681,0.969,0.14823,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1468.8,0.10836,0.11131,0.11017,0.14534,0.96971,0.96971,0.96971,0.67676,0.66385,0.67251,0.73702,0.77181,0.75409,0.79702,0.969,0.14534,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1469.6,0.1053,0.11063,0.10799,0.14247,0.96968,0.96968,0.96968,0.66902,0.66709,0.66854,0.72441,0.76324,0.74345,0.79722,0.969,0.14247,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1470.4,0.10229,0.10993,0.10583,0.13961,0.96965,0.96965,0.96965,0.66127,0.67032,0.66457,0.71181,0.75468,0.73281,0.79742,0.9699599999999999,0.13961,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1471.2,0.099304,0.10921,0.10368,0.13677,0.9696,0.9696,0.9696,0.65352,0.67355,0.6606,0.6992,0.74612,0.72216,0.79762,0.96988,0.13677,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1472.0,0.096355,0.10848,0.10153,0.13394,0.96954,0.96954,0.96954,0.64578,0.67678,0.65664,0.68659,0.73756,0.71152,0.79782,0.9698,0.13394,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1472.8,0.093443,0.10772,0.099401,0.13113,0.96948,0.96948,0.96948,0.63803,0.68001,0.65267,0.67399,0.729,0.70088,0.79802,0.96972,0.13113,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1473.6,0.088483,0.10408,0.094897,0.12518,0.96942,0.96942,0.96942,0.61434,0.66619,0.63268,0.66292,0.71908,0.69037,0.79822,0.96964,0.12518,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1474.4,0.083674,0.10048,0.090496,0.11938,0.96935,0.96935,0.96935,0.59066,0.65237,0.61269,0.65208,0.70896,0.67989,0.79842,0.96956,0.11938,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1475.2,0.079006,0.096973,0.086217,0.11373,0.96928,0.96928,0.96928,0.56697,0.63854,0.59269,0.64124,0.69885,0.6694,0.79862,0.96948,0.11373,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1476.0,0.074497,0.093591,0.082083,0.10828,0.96921,0.96921,0.96921,0.54328,0.62472,0.5727,0.63039,0.68873,0.65891,0.79882,0.9693999999999999,0.10828,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1476.8,0.069892,0.090006,0.07781,0.10264,0.96914,0.96914,0.96914,0.5196,0.6109,0.55271,0.61955,0.67861,0.64842,0.79903,0.96932,0.10264,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1477.6,0.065535,0.086654,0.073779,0.097319,0.96908,0.96908,0.96908,0.49591,0.59708,0.53272,0.60871,0.6685,0.63793,0.79923,0.96924,0.097319,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1478.4,0.060225,0.081303,0.068438,0.090272,0.96902,0.96902,0.96902,0.46389,0.56868,0.50229,0.59787,0.65838,0.62745,0.79943,0.9691599999999999,0.090272,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1479.2,0.054693,0.075368,0.062749,0.082766,0.96897,0.96897,0.96897,0.42908,0.53543,0.46839,0.58702,0.64827,0.61696,0.79963,0.9690799999999999,0.082766,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1480.0,0.049331,0.069588,0.05722,0.075474,0.96892,0.96892,0.96892,0.39428,0.50218,0.43449,0.57618,0.63815,0.60647,0.79983,0.97,0.075474,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1480.8,0.046513,0.066581,0.054301,0.071622,0.96889,0.96889,0.96889,0.35947,0.46892,0.40059,0.59589,0.65388,0.62424,0.80003,0.97,0.071622,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1481.6,0.04412,0.064168,0.051875,0.068421,0.96886,0.96886,0.96886,0.32467,0.43567,0.36669,0.62577,0.67823,0.65143,0.80023,0.97,0.068421,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1482.4,0.04128,0.061409,0.049053,0.064699,0.96884,0.96884,0.96884,0.28986,0.40242,0.33279,0.65566,0.70257,0.67863,0.80043,0.97,0.064699,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1483.2,0.086991,0.083114,0.086636,0.11427,0.96883,0.96883,0.96883,0.58407,0.52627,0.56498,0.68555,0.72692,0.70582,0.80063,0.97,0.11427,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1484.0,0.093584,0.08985,0.093163,0.12287,0.96883,0.96883,0.96883,0.60194,0.55036,0.58487,0.71544,0.75127,0.73301,0.80083,0.97,0.12287,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1484.8,0.10037,0.096808,0.09989,0.13174,0.96883,0.96883,0.96883,0.61982,0.57445,0.60477,0.74533,0.77562,0.7602,0.80103,0.97,0.13174,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1485.6,0.1067,0.10351,0.10625,0.14012,0.96883,0.96883,0.96883,0.63769,0.59854,0.62466,0.76994,0.79577,0.78264,0.80124,0.97,0.14012,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1486.4,0.10797,0.10646,0.10815,0.14263,0.96884,0.96884,0.96884,0.65556,0.62263,0.64455,0.75762,0.78654,0.77181,0.80144,0.97,0.14263,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1487.2,0.10915,0.10932,0.10996,0.14501,0.96885,0.96885,0.96885,0.67344,0.64672,0.66444,0.7453,0.77731,0.76099,0.80164,0.97,0.14501,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1488.0,0.10872,0.11086,0.11026,0.14542,0.96886,0.96886,0.96886,0.68184,0.6635,0.67566,0.73298,0.76808,0.75016,0.80184,0.97,0.14542,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1488.8,0.10578,0.11034,0.1082,0.1427,0.96887,0.96887,0.96887,0.67444,0.66808,0.67244,0.72066,0.75885,0.73934,0.80204,0.97,0.1427,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1489.6,0.10286,0.10977,0.10613,0.13997,0.96888,0.96888,0.96888,0.66704,0.67266,0.66921,0.70835,0.74962,0.72852,0.80224,0.97,0.13997,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1490.4,0.099971,0.10918,0.10407,0.13725,0.96889,0.96889,0.96889,0.65964,0.67724,0.66599,0.69603,0.74039,0.71769,0.80244,0.9699599999999999,0.13725,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1491.2,0.097121,0.10857,0.10203,0.13455,0.9689,0.9689,0.9689,0.65225,0.68182,0.66277,0.68371,0.73116,0.70687,0.80264,0.96988,0.13455,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1492.0,0.0943,0.10793,0.099991,0.13186,0.9689,0.9689,0.9689,0.64485,0.6864,0.65954,0.67139,0.72193,0.69604,0.80284,0.9698,0.13186,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1492.8,0.091509,0.10726,0.097956,0.12918,0.96891,0.96891,0.96891,0.63745,0.69098,0.65632,0.65907,0.7127,0.68522,0.80304,0.96972,0.12918,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1493.6,0.086775,0.10385,0.093711,0.12358,0.96891,0.96891,0.96891,0.6139,0.67632,0.63616,0.64884,0.70482,0.67619,0.80325,0.96964,0.12358,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1494.4,0.082154,0.10049,0.089554,0.11809,0.96891,0.96891,0.96891,0.59035,0.66166,0.616,0.63861,0.69695,0.66715,0.80345,0.96956,0.11809,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1495.2,0.077639,0.097185,0.085478,0.11272,0.96891,0.96891,0.96891,0.5668,0.647,0.59584,0.62838,0.68907,0.65812,0.80365,0.96948,0.11272,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1496.0,0.073225,0.093927,0.081478,0.10744,0.96891,0.96891,0.96891,0.54325,0.63234,0.57567,0.61815,0.6812,0.64908,0.80385,0.9693999999999999,0.10744,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1496.8,0.068921,0.090728,0.077564,0.10228,0.9689,0.9689,0.9689,0.51971,0.61768,0.55551,0.60792,0.67332,0.64005,0.80405,0.96932,0.10228,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1497.6,0.064709,0.087563,0.073714,0.097199,0.9689,0.9689,0.9689,0.49616,0.60302,0.53535,0.59769,0.66545,0.63102,0.80425,0.96924,0.097199,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1498.4,0.059562,0.082485,0.068589,0.090441,0.96889,0.96889,0.96889,0.46465,0.57485,0.50536,0.58746,0.65757,0.62198,0.80445,0.9691599999999999,0.090441,0.0,0.0,5e-06,5.65e-20,3.1,3.1
1499.2,0.05421,0.076848,0.063131,0.083242,0.96888,0.96888,0.96888,0.43048,0.54218,0.4721,0.57722,0.6497,0.61295,0.80465,0.9690799999999999,0.083242,0.0,0.0,5e-06,5.65e-20,3.1,3.1
