Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
164.33,0.096792,0.071527,0.087253,0.5458,0.86749,0.86744,0.86747,0.77369,0.61288,0.71671,0.92797,0.86582,0.9031,0.57578,0.74434,0.087253,0.0,1.63e-06,5e-06,5.8450999999999994e-21,3.1,3.1
164.53,0.095857,0.071366,0.086626,0.54579,0.86725,0.8672,0.86722,0.76863,0.61081,0.71265,0.92912,0.87061,0.90569,0.57354,0.74394,0.086626,0.0,1.62e-06,5e-06,5.8381000000000005e-21,3.1,3.1
164.73,0.094928,0.071204,0.086003,0.54577,0.86701,0.86696,0.86698,0.76356,0.60875,0.7086,0.93028,0.87539,0.90828,0.5713,0.74354,0.086003,0.0,1.6170000000000004e-06,5e-06,5.8321e-21,3.1,3.1
164.93,0.094008,0.071042,0.085386,0.54575,0.86677,0.86672,0.86674,0.7585,0.60668,0.70455,0.93143,0.88018,0.91087,0.56906,0.74314,0.085386,0.0,1.61e-06,5e-06,5.8261e-21,3.1,3.1
165.13,0.093036,0.070834,0.084717,0.54536,0.86653,0.86648,0.8665,0.75343,0.60461,0.7005,0.93259,0.88496,0.91347,0.56684,0.74339,0.084717,0.0,1.6e-06,5e-06,5.8204e-21,3.1,3.1
165.33,0.091581,0.070225,0.083597,0.54475,0.8663,0.86625,0.86627,0.74492,0.59958,0.69317,0.93335,0.88934,0.91567,0.56464,0.74399,0.083597,0.0,1.5969999999999982e-06,5e-06,5.8151e-21,3.1,3.1
165.53,0.086146,0.066326,0.078761,0.54415,0.86607,0.86603,0.86605,0.70538,0.56783,0.65641,0.9319,0.89141,0.91563,0.56247,0.74459,0.078761,0.0,1.5870000000000004e-06,5e-06,5.8094e-21,3.1,3.1
165.73,0.080789,0.062452,0.073981,0.54355,0.86585,0.8658,0.86583,0.66584,0.53609,0.61964,0.93044,0.89349,0.9156,0.56035,0.74519,0.073981,0.0,1.5770000000000003e-06,5e-06,5.8078e-21,3.1,3.1
165.93,0.075506,0.058605,0.069252,0.54295,0.86563,0.86558,0.86561,0.6263,0.50434,0.58288,0.92898,0.89556,0.91557,0.55826,0.7457900000000001,0.069252,0.0,1.5669999999999983e-06,5e-06,5.819800000000001e-21,3.1,3.1
166.13,0.070211,0.054719,0.064499,0.54172,0.86541,0.86536,0.86539,0.58676,0.4726,0.54612,0.92753,0.89763,0.91554,0.5562,0.746,0.064499,0.0,1.5470000000000004e-06,5e-06,5.8328e-21,3.1,3.1
166.33,0.064954,0.050832,0.059766,0.54016,0.86519,0.86515,0.86517,0.54722,0.44086,0.50935,0.92607,0.89971,0.91551,0.55417,0.746,0.059766,0.0,1.5369999999999982e-06,5e-06,5.8448000000000005e-21,3.1,3.1
166.53,0.05962,0.04684,0.054943,0.53859,0.86497,0.86493,0.86495,0.50633,0.40792,0.4713,0.92462,0.90178,0.91548,0.55216,0.746,0.054943,0.0,1.52e-06,5e-06,5.8578e-21,3.1,3.1
166.73,0.053739,0.042338,0.049585,0.53703,0.86475,0.86471,0.86473,0.46005,0.37024,0.42809,0.92316,0.90385,0.91545,0.55017,0.746,0.049585,0.0,1.5070000000000004e-06,5e-06,5.8710999999999996e-21,3.1,3.1
166.93,0.048037,0.037788,0.044303,0.53546,0.86454,0.8645,0.86452,0.41376,0.33256,0.38488,0.92341,0.9039,0.91561,0.5482,0.746,0.044303,0.0,1.4969999999999981e-06,5e-06,5.884100000000001e-21,3.1,3.1
167.13,0.042423,0.033237,0.03907,0.53362,0.86432,0.86429,0.86431,0.36748,0.29487,0.34167,0.92458,0.90285,0.91587,0.54623,0.74691,0.03907,0.0,1.48e-06,5e-06,5.8981e-21,3.1,3.1
167.33,0.036859,0.028747,0.033892,0.53163,0.86411,0.86407,0.86409,0.32119,0.25719,0.29846,0.92575,0.9018,0.91614,0.54426,0.74831,0.033892,0.0,1.4669999999999982e-06,5e-06,5.9121000000000014e-21,3.1,3.1
167.53,0.031359,0.024329,0.028783,0.52965,0.8639,0.86386,0.86388,0.27491,0.21951,0.25525,0.92692,0.90076,0.9164,0.54229,0.74971,0.028783,0.0,1.4570000000000004e-06,5e-06,5.9261e-21,3.1,3.1
167.73,0.065063,0.048441,0.059032,0.52766,0.86369,0.86365,0.86367,0.57386,0.44079,0.52719,0.92809,0.89971,0.91666,0.54031,0.7511099999999999,0.059032,0.0,1.44e-06,5e-06,5.9404e-21,3.1,3.1
167.93,0.068515,0.050985,0.062136,0.52567,0.86348,0.86345,0.86347,0.60803,0.46792,0.55886,0.92925,0.89866,0.91693,0.53831,0.75251,0.062136,0.0,1.43e-06,5e-06,5.955100000000001e-21,3.1,3.1
168.13,0.072046,0.053572,0.065304,0.52462,0.86328,0.86324,0.86326,0.6422,0.49505,0.59054,0.93042,0.89761,0.91719,0.5363,0.75313,0.065304,0.0,1.4170000000000004e-06,5e-06,5.9703999999999995e-21,3.1,3.1
168.33,0.075612,0.056173,0.068497,0.52408,0.86307,0.86304,0.86305,0.67637,0.52217,0.62221,0.93159,0.89656,0.91745,0.53427,0.75333,0.068497,0.0,1.4069999999999981e-06,5e-06,5.9824e-21,3.1,3.1
168.53,0.079146,0.058735,0.071656,0.52354,0.86287,0.86283,0.86285,0.71054,0.5493,0.65389,0.93276,0.89552,0.91772,0.5322,0.75353,0.071656,0.0,1.4e-06,5e-06,5.9719e-21,3.1,3.1
168.73,0.082563,0.06145,0.074826,0.52299,0.86266,0.86263,0.86265,0.74471,0.57643,0.68556,0.93302,0.89725,0.91858,0.53011,0.75373,0.074826,0.0,1.4e-06,5e-06,5.9579000000000005e-21,3.1,3.1
168.93,0.085678,0.064077,0.077789,0.52245,0.86246,0.86243,0.86245,0.7769,0.60194,0.71539,0.93279,0.90049,0.91976,0.52797,0.75393,0.077789,0.0,1.3969999999999982e-06,5e-06,5.943899999999999e-21,3.1,3.1
169.13,0.084873,0.063593,0.077136,0.52338,0.86226,0.86223,0.86225,0.7716,0.59665,0.71013,0.93256,0.90372,0.92094,0.52579,0.75491,0.077136,0.0,1.39e-06,5e-06,5.9299e-21,3.1,3.1
169.33,0.084192,0.063197,0.07659,0.52509,0.86207,0.86204,0.86205,0.7663,0.59136,0.70488,0.93233,0.90696,0.92212,0.52356,0.75631,0.07659,0.0,1.39e-06,5e-06,5.916899999999999e-21,3.1,3.1
169.53,0.083497,0.062787,0.076033,0.5268,0.86187,0.86184,0.86185,0.761,0.58608,0.69962,0.9321,0.91019,0.9233,0.52128,0.75771,0.076033,0.0,1.3870000000000004e-06,5e-06,5.9029e-21,3.1,3.1
169.73,0.082793,0.062366,0.075467,0.52852,0.86167,0.86165,0.86166,0.7557,0.58079,0.69436,0.93187,0.91343,0.92448,0.51894,0.75911,0.075467,0.0,1.38e-06,5e-06,5.8892e-21,3.1,3.1
169.93,0.08208,0.061932,0.07489,0.53023,0.86148,0.86145,0.86147,0.7504,0.57551,0.68911,0.93164,0.91666,0.92567,0.51653,0.76051,0.07489,0.0,1.38e-06,5e-06,5.875899999999999e-21,3.1,3.1
170.13,0.081456,0.061556,0.074387,0.53275,0.86129,0.86126,0.86127,0.7451,0.57022,0.68385,0.93113,0.91954,0.92653,0.51408,0.7620399999999999,0.074387,0.0,1.38e-06,5e-06,5.8629000000000005e-21,3.1,3.1
170.33,0.078155,0.059065,0.071409,0.53569,0.8611,0.86107,0.86108,0.716,0.54621,0.6566,0.92896,0.92037,0.92562,0.51163,0.7636400000000001,0.071409,0.0,1.37e-06,5e-06,5.849899999999999e-21,3.1,3.1
170.53,0.074009,0.055896,0.067643,0.53864,0.86091,0.86088,0.86089,0.67896,0.51595,0.62201,0.9268,0.92121,0.9247,0.50927,0.76524,0.067643,0.0,1.37e-06,5e-06,5.8388e-21,3.1,3.1
170.73,0.069896,0.05273,0.063898,0.54158,0.86072,0.86069,0.86071,0.64193,0.48569,0.58742,0.92464,0.92205,0.92379,0.50709,0.76684,0.063898,0.0,1.3670000000000004e-06,5e-06,5.8295e-21,3.1,3.1
170.93,0.06582,0.049574,0.060178,0.54453,0.86053,0.86051,0.86052,0.6049,0.45543,0.55283,0.92248,0.92289,0.92287,0.50516,0.7684400000000001,0.060178,0.0,1.36e-06,5e-06,5.820499999999999e-21,3.1,3.1
171.13,0.061842,0.04647,0.056536,0.54799,0.86033,0.86031,0.86032,0.56787,0.42517,0.51824,0.92032,0.92373,0.92195,0.50357,0.76952,0.056536,0.0,1.36e-06,5e-06,5.8115e-21,3.1,3.1
171.33,0.057931,0.043394,0.052945,0.55172,0.86013,0.8601,0.86012,0.53084,0.39491,0.48365,0.91816,0.92457,0.92104,0.50239,0.7703200000000001,0.052945,0.0,1.35e-06,5e-06,5.802499999999999e-21,3.1,3.1
171.53,0.053679,0.040155,0.049068,0.55545,0.85992,0.8599,0.85991,0.49045,0.36318,0.44634,0.916,0.92541,0.92012,0.50165,0.77112,0.049068,0.0,1.35e-06,5e-06,5.7938e-21,3.1,3.1
171.73,0.049073,0.036739,0.044892,0.55918,0.85971,0.85969,0.8597,0.44672,0.32999,0.40629,0.91384,0.92625,0.91921,0.50133,0.7719199999999999,0.044892,0.0,1.3470000000000004e-06,5e-06,5.7848000000000005e-21,3.1,3.1
171.93,0.044501,0.033297,0.040721,0.56291,0.85951,0.85949,0.8595,0.40298,0.29679,0.36624,0.91241,0.92702,0.91869,0.50141,0.7727200000000001,0.040721,0.0,1.34e-06,5e-06,5.776499999999999e-21,3.1,3.1
172.13,0.040151,0.029853,0.036666,0.56751,0.8593,0.85928,0.85929,0.35924,0.2636,0.32619,0.91516,0.92739,0.92045,0.50185,0.7723500000000001,0.036666,0.0,1.34e-06,5e-06,5.7678e-21,3.1,3.1
172.33,0.035741,0.026378,0.032564,0.57258,0.8591,0.85908,0.85909,0.31551,0.2304,0.28614,0.91791,0.92777,0.92221,0.50264,0.77135,0.032564,0.0,1.33e-06,5e-06,5.759799999999999e-21,3.1,3.1
172.53,0.03122,0.022837,0.02837,0.57765,0.8589,0.85888,0.85889,0.27177,0.19721,0.24609,0.92066,0.92815,0.92397,0.50374,0.77035,0.02837,0.0,1.33e-06,5e-06,5.7515e-21,3.1,3.1
172.73,0.067595,0.047901,0.060932,0.58273,0.8587,0.85868,0.85869,0.57995,0.40875,0.5215,0.92341,0.92852,0.92573,0.50514,0.7693500000000001,0.060932,0.0,1.3270000000000004e-06,5e-06,5.7428e-21,3.1,3.1
172.93,0.072356,0.050844,0.065065,0.5878,0.8585,0.85849,0.85849,0.61162,0.42854,0.54922,0.92617,0.9289,0.92749,0.50679,0.76835,0.065065,0.0,1.32e-06,5e-06,5.734799999999999e-21,3.1,3.1
173.13,0.077391,0.053953,0.069433,0.59376,0.85831,0.85829,0.8583,0.64329,0.44833,0.57695,0.92892,0.92928,0.92925,0.50869,0.76969,0.069433,0.0,1.3170000000000005e-06,5e-06,5.731e-21,3.1,3.1
173.33,0.082663,0.057205,0.074002,0.60019,0.85811,0.8581,0.8581,0.67496,0.46812,0.60468,0.93167,0.92965,0.93101,0.5108,0.7722900000000001,0.074002,0.0,1.31e-06,5e-06,5.7313000000000005e-21,3.1,3.1
173.53,0.088122,0.060556,0.078724,0.60663,0.85792,0.8579,0.85791,0.70663,0.48791,0.63241,0.93442,0.93003,0.93276,0.51309,0.7748900000000001,0.078724,0.0,1.3e-06,5e-06,5.732e-21,3.1,3.1
173.73,0.093504,0.06405,0.083487,0.61306,0.85772,0.85771,0.85772,0.73829,0.50769,0.66014,0.93454,0.93097,0.93323,0.51555,0.7774899999999999,0.083487,0.0,1.2970000000000005e-06,5e-06,5.733e-21,3.1,3.1
173.93,0.098898,0.067674,0.088328,0.6195,0.85753,0.85752,0.85753,0.76996,0.52748,0.68787,0.93326,0.93222,0.933,0.51813,0.7800900000000001,0.088328,0.0,1.29e-06,5e-06,5.734e-21,3.1,3.1
174.13,0.10155,0.069409,0.09072,0.62568,0.85734,0.85733,0.85734,0.77979,0.53217,0.69606,0.93198,0.93346,0.93278,0.52083,0.78113,0.09072,0.0,1.28e-06,5e-06,5.735e-21,3.1,3.1
174.33,0.10231,0.069835,0.091425,0.63172,0.85715,0.85714,0.85715,0.77506,0.52678,0.69122,0.93069,0.93471,0.93255,0.52361,0.7813300000000001,0.091425,0.0,1.2769999999999981e-06,5e-06,5.740200000000002e-21,3.1,3.1
174.53,0.10308,0.070256,0.092131,0.63777,0.85697,0.85695,0.85696,0.77032,0.5214,0.68638,0.92941,0.93595,0.93232,0.52644,0.7815300000000001,0.092131,0.0,1.26e-06,5e-06,5.7681999999999994e-21,3.1,3.1
174.73,0.10384,0.070671,0.092833,0.64381,0.85678,0.85677,0.85677,0.76559,0.51601,0.68154,0.92812,0.9372,0.93209,0.5293,0.78173,0.092833,0.0,1.2470000000000005e-06,5e-06,5.796499999999999e-21,3.1,3.1
174.93,0.1046,0.071073,0.093529,0.64985,0.8566,0.85659,0.85659,0.76085,0.51062,0.6767,0.92684,0.93845,0.93186,0.53216,0.78193,0.093529,0.0,1.2369999999999983e-06,5e-06,5.826500000000003e-21,3.1,3.1
175.13,0.10524,0.071394,0.094129,0.65531,0.85641,0.8564,0.85641,0.75612,0.50524,0.67186,0.92555,0.93969,0.93163,0.53501,0.78304,0.094129,0.0,1.2170000000000004e-06,5e-06,5.856799999999999e-21,3.1,3.1
175.33,0.1058,0.071641,0.09464,0.66046,0.85623,0.85622,0.85623,0.75139,0.49985,0.66702,0.92403,0.94063,0.93114,0.5378,0.7846400000000001,0.09464,0.0,1.2069999999999981e-06,5e-06,5.887800000000003e-21,3.1,3.1
175.53,0.10196,0.069328,0.091337,0.66561,0.85605,0.85605,0.85605,0.71706,0.47789,0.63682,0.92116,0.93985,0.92916,0.54052,0.78624,0.091337,0.0,1.19e-06,5e-06,5.919799999999999e-21,3.1,3.1
175.73,0.097789,0.066803,0.087733,0.67076,0.85588,0.85587,0.85587,0.68118,0.45505,0.60528,0.9183,0.93906,0.92717,0.54313,0.78784,0.087733,0.0,1.1770000000000003e-06,5e-06,5.9530999999999995e-21,3.1,3.1
175.93,0.093501,0.064188,0.084018,0.6759,0.8557,0.85569,0.8557,0.6453,0.43222,0.57375,0.91543,0.93828,0.92519,0.54564,0.7894400000000001,0.084018,0.0,1.16e-06,5e-06,5.986800000000003e-21,3.1,3.1
176.13,0.088918,0.061363,0.080034,0.67969,0.85553,0.85552,0.85552,0.60942,0.40938,0.54221,0.91256,0.93749,0.9232,0.54803,0.79052,0.080034,0.0,1.1470000000000004e-06,5e-06,6.016199999999999e-21,3.1,3.1
176.33,0.084154,0.0584,0.07588,0.68275,0.85535,0.85535,0.85535,0.57354,0.38655,0.51068,0.90969,0.93671,0.92122,0.55032,0.7913200000000001,0.07588,0.0,1.1369999999999982e-06,5e-06,6.044500000000003e-21,3.1,3.1
176.53,0.079312,0.055373,0.071645,0.68581,0.85518,0.85518,0.85518,0.53765,0.36371,0.47914,0.90683,0.93592,0.91923,0.55249,0.79212,0.071645,0.0,1.1270000000000004e-06,5e-06,6.073499999999999e-21,3.1,3.1
176.73,0.074121,0.052189,0.067119,0.68887,0.85501,0.85501,0.85501,0.49992,0.34027,0.44615,0.90396,0.93514,0.91725,0.55456,0.79292,0.067119,0.0,1.11e-06,5e-06,6.1037999999999996e-21,3.1,3.1
176.93,0.068345,0.048768,0.062111,0.69193,0.85484,0.85484,0.85484,0.45877,0.31571,0.41048,0.90109,0.93435,0.91526,0.55652,0.7937200000000001,0.062111,0.0,1.1e-06,5e-06,6.134800000000003e-21,3.1,3.1
177.13,0.062332,0.045167,0.05688,0.69319,0.85467,0.85467,0.85467,0.41761,0.29116,0.3748,0.89822,0.93356,0.91327,0.55837,0.79322,0.05688,0.0,1.0870000000000003e-06,5e-06,6.1670999999999995e-21,3.1,3.1
177.33,0.056488,0.041539,0.051719,0.69348,0.8545,0.8545,0.8545,0.37645,0.2666,0.33913,0.89991,0.93446,0.91463,0.56012,0.79202,0.051719,0.0,1.0769999999999981e-06,5e-06,6.200100000000003e-21,3.1,3.1
177.53,0.050704,0.037905,0.046585,0.69377,0.85434,0.85433,0.85433,0.33529,0.24204,0.30345,0.90406,0.93625,0.91777,0.56176,0.7908200000000001,0.046585,0.0,1.06e-06,5e-06,6.234399999999999e-21,3.1,3.1
177.73,0.044814,0.034223,0.041369,0.69407,0.85417,0.85417,0.85417,0.29414,0.21748,0.26778,0.9082,0.93805,0.92092,0.5633,0.7896200000000001,0.041369,0.0,1.05e-06,5e-06,6.2693999999999996e-21,3.1,3.1
177.93,0.038823,0.030497,0.036077,0.69436,0.854,0.854,0.854,0.25298,0.19292,0.2321,0.91234,0.93985,0.92407,0.56474,0.78842,0.036077,0.0,1.0369999999999983e-06,5e-06,6.305700000000003e-21,3.1,3.1
178.13,0.09135,0.058737,0.081087,0.69306,0.85384,0.85384,0.85384,0.59249,0.37079,0.51983,0.91649,0.94164,0.92721,0.56607,0.7895599999999999,0.081087,0.0,1.0270000000000005e-06,5e-06,6.3436999999999994e-21,3.1,3.1
178.33,0.096269,0.061867,0.085396,0.69091,0.85368,0.85368,0.85368,0.62239,0.3903,0.54632,0.92063,0.94344,0.93036,0.56731,0.7919600000000002,0.085396,0.0,1.0169999999999983e-06,5e-06,6.382000000000004e-21,3.1,3.1
178.53,0.10119,0.064986,0.089703,0.68876,0.85352,0.85352,0.85352,0.65229,0.40982,0.5728,0.92477,0.94524,0.93351,0.56844,0.7943600000000001,0.089703,0.0,9.991e-07,5e-06,6.421999999999999e-21,3.1,3.1
178.73,0.10613,0.068094,0.094006,0.68661,0.85336,0.85336,0.85336,0.68219,0.42934,0.59929,0.92892,0.94703,0.93666,0.56948,0.7967599999999999,0.094006,0.0,9.882000000000003e-07,5e-06,6.4632999999999994e-21,3.1,3.1
178.93,0.11095,0.071166,0.098235,0.68446,0.8532,0.8532,0.8532,0.71209,0.44885,0.62577,0.93213,0.94851,0.93913,0.57042,0.7991600000000001,0.098235,0.0,9.758999999999988e-07,5e-06,6.505900000000004e-21,3.1,3.1
179.13,0.11491,0.073954,0.10186,0.6811,0.85304,0.85304,0.85304,0.74199,0.46837,0.65226,0.93005,0.94821,0.9378,0.57126,0.80117,0.10186,0.0,9.629000000000003e-07,5e-06,6.553499999999998e-21,3.1,3.1
179.33,0.11869,0.076633,0.10533,0.67709,0.85289,0.85289,0.85289,0.77189,0.48789,0.67874,0.92798,0.9479,0.93648,0.57201,0.8029700000000002,0.10533,0.0,9.498999999999986e-07,5e-06,6.6035000000000045e-21,3.1,3.1
179.53,0.11901,0.077442,0.10582,0.67309,0.85273,0.85273,0.85273,0.77965,0.49572,0.6864,0.9259,0.94759,0.93515,0.57266,0.8047700000000001,0.10582,0.0,9.369000000000004e-07,5e-06,6.653799999999999e-21,3.1,3.1
179.73,0.11749,0.077253,0.10474,0.66908,0.85258,0.85258,0.85258,0.77547,0.49725,0.68391,0.92383,0.94728,0.93382,0.57322,0.80657,0.10474,0.0,9.232000000000003e-07,5e-06,6.707099999999998e-21,3.1,3.1
179.93,0.11598,0.077053,0.10366,0.66507,0.85243,0.85243,0.85243,0.7713,0.49878,0.68143,0.92175,0.94697,0.93249,0.57368,0.8083700000000001,0.10366,0.0,9.101999999999989e-07,5e-06,6.761100000000005e-21,3.1,3.1
180.13,0.11432,0.076749,0.10245,0.66024,0.85228,0.85228,0.85228,0.76712,0.50031,0.67894,0.91967,0.94666,0.93117,0.57406,0.8091170000000001,0.10245,0.0,8.972000000000003e-07,5e-06,6.817399999999999e-21,3.1,3.1
180.33,0.1126,0.076384,0.10116,0.65497,0.85213,0.85213,0.85213,0.76295,0.50184,0.67646,0.9176,0.94635,0.92984,0.57434,0.809297,0.10116,0.0,8.838999999999986e-07,5e-06,6.875000000000006e-21,3.1,3.1
180.53,0.11088,0.076009,0.099881,0.6497,0.85198,0.85199,0.85198,0.75877,0.50337,0.67397,0.91552,0.94605,0.92851,0.57454,0.809477,0.099881,0.0,8.709000000000004e-07,5e-06,6.935299999999999e-21,3.1,3.1
180.73,0.10916,0.075622,0.098599,0.64443,0.85184,0.85184,0.85184,0.7546,0.5049,0.67149,0.91345,0.94574,0.92718,0.57464,0.8096570000000001,0.098599,0.0,8.579000000000004e-07,5e-06,6.997299999999999e-21,3.1,3.1
180.93,0.10503,0.07371,0.09518,0.63915,0.85169,0.8517,0.8517,0.73419,0.49677,0.65496,0.91058,0.94443,0.92498,0.57466,0.809837,0.09518,0.0,8.448999999999987e-07,5e-06,7.062500000000006e-21,3.1,3.1
181.13,0.098953,0.070552,0.090028,0.63336,0.85155,0.85156,0.85155,0.7005,0.48072,0.62693,0.90729,0.94259,0.92231,0.57459,0.8100170000000001,0.090028,0.0,8.309000000000004e-07,5e-06,7.134099999999998e-21,3.1,3.1
181.33,0.092949,0.067409,0.084929,0.62729,0.85141,0.85142,0.85141,0.6668,0.46467,0.5989,0.90399,0.94075,0.91964,0.57444,0.8101970000000001,0.084929,0.0,8.168999999999987e-07,5e-06,7.208400000000006e-21,3.1,3.1
181.53,0.087063,0.064313,0.079923,0.62122,0.85127,0.85128,0.85127,0.63311,0.44863,0.57088,0.9007,0.93891,0.91697,0.5742,0.810377,0.079923,0.0,8.029000000000004e-07,5e-06,7.285699999999999e-21,3.1,3.1
181.73,0.081296,0.061264,0.075012,0.61515,0.85113,0.85114,0.85114,0.59942,0.43258,0.54285,0.89741,0.93707,0.91429,0.57388,0.8105570000000001,0.075012,0.0,7.889000000000004e-07,5e-06,7.364999999999997e-21,3.1,3.1
181.93,0.075652,0.058263,0.070193,0.60908,0.851,0.851,0.851,0.56573,0.41654,0.51483,0.89411,0.93522,0.91162,0.57347,0.810737,0.070193,0.0,7.758999999999987e-07,5e-06,7.447600000000008e-21,3.1,3.1
182.13,0.070101,0.055292,0.065449,0.60279,0.85086,0.85087,0.85087,0.53204,0.40049,0.4868,0.89082,0.93338,0.90895,0.57299,0.810917,0.065449,0.0,7.619000000000004e-07,5e-06,7.532899999999998e-21,3.1,3.1
182.33,0.06433,0.051844,0.060416,0.59639,0.85073,0.85074,0.85073,0.49576,0.38065,0.45597,0.88753,0.93154,0.90628,0.57242,0.8110970000000001,0.060416,0.0,7.478999999999987e-07,5e-06,7.621500000000009e-21,3.1,3.1
182.53,0.058362,0.047946,0.055125,0.59,0.85057,0.85058,0.85057,0.45691,0.357,0.42232,0.88423,0.9297,0.9036,0.57177,0.811277,0.055125,0.0,7.346000000000003e-07,5e-06,7.714299999999998e-21,3.1,3.1
182.73,0.052546,0.044132,0.049961,0.5836,0.85041,0.85042,0.85041,0.41806,0.33335,0.38867,0.88094,0.92786,0.90093,0.57105,0.811457,0.049961,0.0,7.199000000000004e-07,5e-06,7.818199999999998e-21,3.1,3.1
182.93,0.046958,0.040436,0.044981,0.5772,0.85025,0.85026,0.85025,0.3792,0.3097,0.35502,0.87901,0.92678,0.89937,0.57025,0.811637,0.044981,0.0,7.048999999999986e-07,5e-06,7.92650000000001e-21,3.1,3.1
183.13,0.041903,0.037019,0.040429,0.57117,0.85009,0.8501,0.8501,0.34035,0.28605,0.32137,0.8848,0.93001,0.90407,0.56938,0.811817,0.040429,0.0,6.909000000000003e-07,5e-06,8.039399999999998e-21,3.1,3.1
183.33,0.036907,0.033662,0.03594,0.56535,0.84993,0.84995,0.84994,0.30149,0.2624,0.28772,0.89059,0.93325,0.90877,0.56845,0.8119970000000001,0.03594,0.0,6.758999999999987e-07,5e-06,8.15600000000001e-21,3.1,3.1
183.53,0.031958,0.030352,0.031506,0.55952,0.84978,0.84979,0.84979,0.26264,0.23875,0.25407,0.89638,0.93649,0.91347,0.56746,0.812177,0.031506,0.0,6.619000000000004e-07,5e-06,8.278599999999998e-21,3.1,3.1
183.73,0.07058,0.047313,0.063447,0.55369,0.84963,0.84964,0.84963,0.58367,0.37562,0.51554,0.90217,0.93973,0.91817,0.56643,0.812357,0.063447,0.0,6.479000000000004e-07,5e-06,8.405499999999997e-21,3.1,3.1
183.93,0.073566,0.04966,0.066183,0.54787,0.84948,0.84949,0.84948,0.61234,0.39798,0.54198,0.90796,0.94297,0.92287,0.56535,0.8125370000000001,0.066183,0.0,6.328999999999986e-07,5e-06,8.537400000000011e-21,3.1,3.1
184.13,0.076723,0.052103,0.069065,0.54365,0.84933,0.84934,0.84933,0.641,0.42035,0.56841,0.91376,0.94621,0.92757,0.56423,0.812717,0.069065,0.0,6.192000000000003e-07,5e-06,8.673199999999997e-21,3.1,3.1
184.33,0.079975,0.054595,0.072026,0.54031,0.84918,0.8492,0.84919,0.66966,0.44272,0.59485,0.91955,0.94945,0.93227,0.56309,0.8128970000000001,0.072026,0.0,6.071999999999989e-07,5e-06,8.79530000000001e-21,3.1,3.1
184.53,0.083092,0.057016,0.074877,0.53697,0.84904,0.84905,0.84904,0.69832,0.46508,0.62128,0.92407,0.95202,0.93596,0.56192,0.813077,0.074877,0.0,5.952000000000002e-07,5e-06,8.918199999999996e-21,3.1,3.1
184.73,0.085513,0.059169,0.077226,0.53363,0.84889,0.84891,0.8489,0.72698,0.48745,0.64772,0.92141,0.95078,0.93391,0.56074,0.813257,0.077226,0.0,5.832000000000003e-07,5e-06,9.047099999999997e-21,3.1,3.1
184.93,0.087869,0.061276,0.079515,0.53028,0.84875,0.84877,0.84876,0.75564,0.50982,0.67415,0.91874,0.94955,0.93186,0.55955,0.8134370000000001,0.079515,0.0,5.711999999999989e-07,5e-06,9.182000000000012e-21,3.1,3.1
185.13,0.0907,0.063714,0.082235,0.53008,0.84861,0.84863,0.84862,0.7843,0.53218,0.70059,0.91608,0.94832,0.9298,0.55835,0.813617,0.082235,0.0,5.589000000000004e-07,5e-06,9.323899999999996e-21,3.1,3.1
185.33,0.090341,0.064398,0.08221,0.53157,0.84847,0.84849,0.84848,0.78295,0.53824,0.70146,0.91342,0.94709,0.92775,0.55716,0.813797,0.08221,0.0,5.461999999999989e-07,5e-06,9.472100000000014e-21,3.1,3.1
185.53,0.089605,0.064871,0.08186,0.53306,0.84834,0.84836,0.84835,0.77827,0.54249,0.69949,0.91075,0.94585,0.9257,0.55597,0.8139770000000001,0.08186,0.0,5.342000000000003e-07,5e-06,9.628299999999996e-21,3.1,3.1
185.73,0.088876,0.065345,0.081514,0.53455,0.8482,0.84822,0.84821,0.77358,0.54674,0.69753,0.90809,0.94462,0.92364,0.5548,0.814157,0.081514,0.0,5.222000000000003e-07,5e-06,9.793199999999997e-21,3.1,3.1
185.93,0.088156,0.065825,0.081175,0.53604,0.84807,0.84809,0.84808,0.7689,0.55098,0.69556,0.90542,0.94339,0.92159,0.55365,0.814337,0.081175,0.0,5.101999999999989e-07,5e-06,9.966300000000016e-21,3.1,3.1
186.13,0.087923,0.066671,0.081284,0.54046,0.84794,0.84796,0.84795,0.76421,0.55523,0.69359,0.90276,0.94216,0.91954,0.55254,0.814517,0.081284,0.0,4.979000000000003e-07,5e-06,1.0146999999999996e-20,3.1,3.1
186.33,0.08794,0.067721,0.081628,0.54647,0.84781,0.84783,0.84782,0.75953,0.55948,0.69163,0.9001,0.94092,0.91748,0.55145,0.814697,0.081628,0.0,4.851999999999989e-07,5e-06,1.0340000000000018e-20,3.1,3.1
186.53,0.08795,0.068779,0.081969,0.55247,0.84768,0.8477,0.84769,0.75484,0.56372,0.68966,0.89743,0.93969,0.91543,0.55041,0.8148770000000001,0.081969,0.0,4.732000000000003e-07,5e-06,1.0542999999999995e-20,3.1,3.1
